Loan_ID,Property_Type,Loan_Status,Currency,Commitment_Amount,Outstanding_Balance,PD,LGD,EAD,RWA,LTV,Economic_Capital,Expected_Credit_Loss,Recovery_Percentage,Net_Charge_Offs
77c969b3-e282-4502-a785-e266ff3dcc28,Hotel,Default,JPY,508363831.2,925736908.5,743095.68,613238.18,403967.95,214190.51,466157.17,507301.9,309661.53,206950.61,171694.26
0636ea08-4cbf-4ae9-b59f-b3ba1bc7dee1,Healthcare,Charged-Off,USD,954314248.2,467982664.9,740376.21,294082.41,889575.04,687193.59,302187.09,80350.86,764823.72,750819.6,923195.53
5fd1b569-852f-4edc-8931-beb192539436,Hotel,Charged-Off,GBP,623464379.1,374488727.0,841885.91,262222.5,356123.43,48841.68,549889.45,924248.25,432496.87,14576.36,460464.53
5e3c39a5-f63b-4df0-b150-fa59eefce757,Retail,Charged-Off,CNY,252425276.8,311210938.0,957495.0,884821.57,432194.72,599224.78,113897.8,582840.52,627258.67,723677.14,487558.74
673ff4c3-782d-48d3-a620-2b5de902d1d4,Land,Default,CNY,751673145.4,90834316.96,634564.85,959829.31,75835.24,69915.28,989892.26,913018.4,9933.15,267691.67,118365.73
9bbdc187-0033-4fa8-883e-6bc278e7f558,Land,Current,EUR,822033445.2,933717152.4,573697.7,444553.79,372001.37,921627.26,999797.73,975789.33,895311.0,188443.42,861967.97
369294d0-0abb-4524-b432-e4ebf9e89071,Industrial,Delinquent,USD,733499989.1,427559551.8,27970.01,855501.44,334333.26,934041.43,297681.9,781150.86,352712.36,725505.99,853965.68
c87401de-e060-44e7-a98a-cae59a0f9bcf,Land,Default,USD,772061802.8,516797165.1,757460.57,890867.01,183074.74,357346.85,681317.45,893598.32,3766.21,371756.33,167052.2
62406f43-a284-4588-843c-a38656ce629a,Healthcare,Default,GBP,512209907.3,388890487.4,689129.85,398400.83,734084.16,630424.28,918192.09,204121.06,250933.01,847566.24,845882.85
35176af0-bed6-4804-9a60-222d83427cf8,Hotel,Current,EUR,140183108.8,579139618.5,928332.15,737052.39,630427.99,592908.26,870801.02,508848.88,884584.61,434657.02,878899.6
08fc1449-a8e5-40e2-ab86-c0ac8ac3507c,Retail,Current,EUR,847157120.4,162453948.1,995781.07,926272.03,478425.37,109974.85,144774.53,477599.16,743435.8,370028.21,163285.81
ad9000e9-499a-4eb6-a983-ef1337a13387,Office,Current,GBP,781855237.0,797742188.9,316114.19,108953.31,921799.78,276624.86,581437.13,244474.87,262636.01,263152.46,838571.16
4e62e4cf-aef5-4c29-ab5e-9de98f2573eb,Industrial,Current,GBP,748226437.3,957196387.8,681281.55,255215.26,944126.58,360278.53,7595.65,677606.89,715883.88,141969.06,410370.33
f0c5beb4-3a7f-4a90-a84d-b7a5acfa1153,Multifamily,Current,EUR,537801121.9,576566648.2,740305.76,760065.19,256238.14,819389.65,501677.24,76293.41,747090.38,49184.99,978948.41
c5b070d2-367a-4844-a40a-e62f4e03c948,Land,Default,EUR,756925191.4,628976877.3,816227.01,500880.38,873292.03,951223.97,669808.45,257737.59,181635.46,223569.65,895413.02
05e95282-08f6-440d-966c-bfe869b17c08,Industrial,Default,CNY,352739555.0,19524427.48,506370.1,473550.88,741304.23,561914.27,106010.76,450870.42,521926.76,492878.15,495389.01
0e866297-5e9c-48fa-9e24-fcd29369e82c,Self-Storage,Default,EUR,432370537.6,729505540.8,832263.78,699054.34,815377.52,439233.94,689291.6,37949.26,948168.39,159112.85,553182.05
d0c54144-446e-443a-9dcc-6222bff565ff,Hotel,Default,EUR,829649401.0,264761837.1,626348.97,771656.63,372195.94,872318.79,527939.63,904190.83,126080.39,586636.15,705458.94
5e7e1ce5-8866-4c36-84c1-2a851d960c96,Self-Storage,Delinquent,CNY,540417034.8,430983335.1,355280.94,689008.38,735457.06,173502.32,523867.9,253825.14,716265.92,483293.13,306213.6
85eca516-1e96-404b-bf01-560930b13877,Industrial,Current,CNY,741587564.1,478032761.4,265074.79,58402.56,257361.34,982119.16,851580.63,537746.22,74403.78,519130.12,233636.84
1491d382-919d-4e4d-ba65-87a5df62d1ab,Retail,Charged-Off,CNY,644382488.9,127871300.3,351045.13,749609.75,358545.65,786417.92,880842.78,773404.16,236622.1,101446.94,551608.75
a3c51a62-76ba-48f1-9e4b-6e8abe75b457,Healthcare,Current,CNY,509917741.7,701125480.3,818824.35,768343.46,502698.64,694535.51,261446.19,218669.21,787206.47,66282.28,920664.12
e5aee73c-0e59-4a66-a3ca-c634e16e36ae,Retail,Default,CNY,834740382.4,296940061.2,638566.09,739459.4,57944.89,809542.11,997503.86,647830.2,257653.15,269643.97,998645.46
fcca5988-ec5d-451c-b45d-f62dbccec56e,Land,Charged-Off,GBP,383204086.6,19506100.76,390712.56,841710.99,794757.03,811820.07,800050.39,145306.89,330156.92,778570.63,674732.35
6f4d989d-5b4a-4f1d-ac8b-bf627d634f67,Retail,Charged-Off,USD,606709663.6,504509117.3,754855.59,659819.88,207612.93,463862.34,850879.69,618903.32,555288.93,6245.55,151553.17
884a492a-6b96-4128-b5e0-586c934de567,Industrial,Delinquent,CNY,356472332.2,508154454.8,63914.57,986466.38,872832.54,820868.89,980072.96,204117.6,613498.0,52705.33,186090.91
19ac5f2b-db9c-495f-8f00-675246861a24,Hotel,Current,USD,533130454.3,751501145.2,650093.62,728849.35,232119.92,192443.59,662266.94,725672.02,301710.88,983674.38,453079.03
a47fac90-3451-4ac3-9de5-2d2e64fc0a8f,Healthcare,Charged-Off,CNY,480478778.7,847311071.6,100435.59,522349.06,933783.73,411762.54,862145.11,800842.71,770337.81,230212.17,531022.6
8fefdf1a-f618-4240-a74e-df30b6d3afae,Multifamily,Delinquent,CNY,134097955.7,509574433.5,793133.36,315636.91,684723.79,116820.03,853933.19,867240.04,704218.65,380531.05,971204.8
14296e35-ba3b-47e1-82a6-ac806e72a9aa,Retail,Current,EUR,920206771.0,629611219.6,54833.72,158641.09,589499.0,486560.67,473443.64,91076.26,600469.51,276719.6,529991.04
48effd9f-a358-4c17-b9dc-773924ba67a1,Office,Charged-Off,GBP,382228101.4,953598955.5,593863.6,271280.82,342535.42,937884.92,259058.1,683297.72,19575.54,152429.47,891802.91
f46df850-6b24-4410-8d99-e0a36c71cf68,Retail,Current,CNY,906053961.0,459554688.1,986048.03,818289.02,211792.14,564328.58,221700.58,578343.6,802125.25,365077.5,757131.99
8d64bf9c-972a-44a2-a536-f8c104cd4b71,Multifamily,Delinquent,GBP,709406535.1,485560499.0,58998.55,168174.35,778476.08,588448.39,991460.36,617751.48,63200.88,95179.57,957564.69
66baa111-4f9f-4e58-bcf8-873e06120743,Healthcare,Default,USD,732999336.0,402254465.0,947204.47,572512.35,751314.67,748226.62,16642.5,847100.47,942017.81,502469.07,156743.82
f3175e5c-487e-45d4-9339-f4a8df9563df,Office,Current,USD,865412310.1,294402774.5,821377.18,960025.63,686651.43,949066.21,251658.97,836349.79,588499.88,857576.64,363481.24
8cc68b8b-2d79-40a9-bc25-3e889dfd67b1,Office,Delinquent,USD,842484320.5,450202127.5,657847.58,760714.24,291555.96,992616.35,631980.41,680384.02,579478.72,408279.61,855471.22
864ed44b-a204-42f1-8fa3-552f655ed33e,Multifamily,Charged-Off,GBP,891301921.2,4456528.26,933470.81,237042.03,400877.07,342916.28,59803.96,714267.93,89089.75,65111.4,391125.81
e72e2cfd-33ab-497c-8ec6-7bf8c49c7486,Retail,Delinquent,JPY,871431314.2,685804555.1,791361.52,440166.49,41833.09,271099.86,677798.22,240601.94,563936.82,316917.89,845402.82
7e09595c-acda-40d0-bbbb-caa9d59cb8ed,Industrial,Current,GBP,371674134.9,469989759.2,27303.2,157155.22,272320.99,8047.2,502498.12,379909.86,118515.63,73025.2,529386.08
ca8240db-926a-4cd9-8e1a-854cefbd6fc7,Hotel,Charged-Off,CNY,972455743.7,147781323.6,860851.29,376572.55,621386.81,983572.63,239472.92,362938.13,15289.45,592632.47,85360.1
6f3545f9-ce12-4746-a7e3-1732294835d2,Healthcare,Delinquent,USD,128151411.0,982420775.8,261582.67,256929.6,457037.77,682953.49,593133.66,628726.74,529519.14,251893.4,586647.5
476d53f7-39ff-4033-8e38-379ca53c0304,Industrial,Current,USD,768438594.9,393181720.0,337003.43,312786.56,802641.0,61085.35,165765.32,825513.61,525852.2,43164.8,751309.25
47d6ea66-682b-421e-ab00-a0293d978ad5,Land,Delinquent,JPY,694667500.6,899786769.7,937973.4,995583.72,207467.65,625614.02,48021.59,564168.37,925245.62,898213.08,383798.84
e3fb9469-de18-468e-8147-87e5bb040c7b,Industrial,Charged-Off,USD,500489689.5,379190356.0,935111.93,671305.07,871327.64,3529.29,283114.48,732758.47,982912.7,103811.21,366970.42
fa69c7f1-f9d3-4808-9ede-740143068619,Healthcare,Current,CNY,185586447.6,489539870.5,980013.53,336445.83,163160.96,560672.2,953807.82,328564.02,738327.43,876654.8,270089.12
e385ed0d-9075-4673-b2db-aad1b8a4037c,Hotel,Current,GBP,515015773.1,340501663.5,308312.68,971016.24,96240.76,59200.0,898158.76,198534.36,434495.92,742697.24,305752.08
d63ba3b6-96ce-4e97-bea4-eab124b5228e,Multifamily,Default,EUR,471157347.9,104966971.5,891306.53,933513.09,895747.85,287559.26,659109.77,963532.26,867982.06,432629.46,751307.59
bc0338bf-f1f9-4e10-9518-2b8cd6e624fa,Retail,Charged-Off,JPY,825150242.8,566447683.4,510417.86,467459.22,645487.23,365636.12,257564.86,261708.38,538053.62,701724.95,503709.42
9d82eecc-b2a6-4296-81be-79a4d002f5bb,Industrial,Charged-Off,GBP,419008035.5,944275244.7,56924.19,145635.15,74046.38,926974.57,233772.43,333416.18,551957.75,834901.52,343482.12
555ddb02-b5b7-4db0-9d1d-b388790b9253,Hotel,Charged-Off,USD,203977843.6,877717401.4,705145.45,740872.94,917404.05,892964.09,507847.41,206817.38,205763.54,556960.08,929318.01
f271fa5c-127f-4929-a142-98c6c9fa3f49,Healthcare,Current,CNY,958909911.0,208709155.5,111066.65,44794.36,973585.54,36180.82,590903.41,272733.25,891762.59,618873.66,402311.33
43fc10bb-7c3b-485f-8076-c02488b0530b,Office,Charged-Off,USD,575877636.2,917837210.4,769319.72,904664.95,187519.91,541363.61,561559.06,282372.07,853860.6,600766.68,275226.86
5e8a2c9c-8dff-4fec-b191-713439c14197,Office,Charged-Off,EUR,623662670.7,585314190.9,298985.07,483582.29,596453.12,588506.06,988626.89,304583.3,776450.72,887203.51,861223.4
39911338-771b-406c-b85a-79cd226b468a,Office,Default,CNY,792994319.2,841906120.9,275861.87,826694.38,44914.38,831085.88,659294.57,857325.08,349540.21,307695.43,252394.45
4957752b-5230-453d-93cf-79d37a3dfad4,Hotel,Delinquent,EUR,790712997.0,838398876.6,308632.57,385970.35,486003.93,706572.32,534126.43,577271.59,727273.59,289619.76,448648.61
fcdf00f4-492b-484c-bf07-d80e6f1ce4bb,Land,Current,EUR,499542178.1,352256194.2,233017.99,285292.17,332474.15,896411.61,159129.19,755751.41,153215.42,32380.29,199275.74
dfa5af79-0920-455d-ac19-0795ee7d0711,Multifamily,Charged-Off,JPY,851457705.6,306248955.0,718922.85,799321.14,495074.95,790618.77,593561.74,421192.69,742828.49,180751.65,865146.89
8a92c4d9-2b1b-47c7-8fea-75272f9b9620,Industrial,Charged-Off,GBP,663417017.5,336087454.8,164526.25,423815.28,714686.2,581709.2,39089.3,960573.33,560854.41,921178.79,161264.46
06d8107a-f62d-4d86-b5f0-dc8b69d5a9b8,Land,Default,JPY,755284048.0,788341558.5,260684.87,46090.64,803483.35,801158.35,729435.54,24519.06,446498.84,836003.04,198682.3
6c8c4713-cdd1-4b78-a4ae-d7a416f4a569,Self-Storage,Default,USD,864403462.0,759055204.5,609702.99,336187.11,508182.09,255658.27,410964.45,267134.26,271868.46,304582.78,483682.51
99b9d986-ef5c-4c5f-a6e3-ae5f34ae2e5a,Self-Storage,Default,CNY,800630404.4,468652254.1,408143.4,121231.75,253218.36,750169.55,702789.87,478552.77,56500.48,262586.12,663670.4
39907b91-6474-4a99-9eff-22c7138452db,Land,Current,GBP,537775264.1,653503400.7,582946.0,417438.62,925606.66,501901.23,367802.02,205496.8,377550.59,70091.98,613178.58
b00ce1d6-c932-4454-b618-2af111fac21e,Healthcare,Charged-Off,GBP,597604907.2,199776414.3,388483.07,474476.12,989649.15,496756.73,384245.13,946581.66,17039.67,575309.47,284515.7
8d23779c-98fe-418c-90b4-f9e96847876d,Office,Delinquent,JPY,286460749.7,292416495.4,212241.4,291993.17,642410.41,28090.75,420467.45,236290.12,410190.82,392474.76,485570.55
2d76fdb5-dfb5-416b-95f9-6c59ecafa34e,Hotel,Delinquent,JPY,936790490.2,678947906.3,970364.12,817229.54,337467.47,661401.68,170962.9,467168.5,835381.59,972320.25,57807.08
8da3d604-53b8-4037-9347-4cae1b0f4302,Multifamily,Default,USD,116864186.5,493167317.2,174494.95,707315.61,405291.57,668643.55,301731.51,934791.36,934335.86,271326.65,273179.16
83bfc72c-f476-430d-ad7c-a85c9e0aff2f,Industrial,Delinquent,EUR,272298624.2,829273497.2,281236.05,932038.49,69153.8,719743.11,418315.56,299956.37,354748.25,962848.82,738509.35
e6fadcb6-97f2-4bbc-9e45-3dece730746e,Multifamily,Default,USD,160670549.6,586984333.7,149980.74,491066.02,453006.12,961278.13,647299.18,374147.67,918931.37,451846.69,430932.61
765db693-b227-475f-951a-ac535cbcb94a,Retail,Current,EUR,514393260.7,887077811.4,314170.03,73777.62,594685.42,268071.72,804297.83,21584.74,560397.92,897199.84,819087.61
959f3055-e32f-422b-a44c-53c4bd9ade4e,Multifamily,Delinquent,USD,354339769.0,25024158.38,660123.63,207019.79,793692.57,771382.6,583144.57,922941.86,128420.35,291750.46,857590.49
4845e582-57e4-4948-8655-210f7f452f58,Office,Delinquent,CNY,492828574.0,763039668.6,823241.6,805699.07,98602.7,411291.4,414516.71,120442.44,276348.8,775295.65,657410.36
9a73f412-9e7a-4890-ab2f-c7728982d883,Hotel,Delinquent,JPY,231637364.7,648642800.1,369130.99,48390.58,458552.91,764085.17,315945.88,133669.67,340309.15,887046.82,682578.42
a180eb73-de96-42fd-9a73-da1ce3569ea0,Multifamily,Delinquent,GBP,978723538.4,798020387.1,910711.83,533457.74,87641.4,790290.79,163227.64,740557.81,254069.96,852471.7,14905.16
d2a32c67-1cfa-400a-8df8-1e6f1f940236,Multifamily,Default,CNY,450543217.7,275309572.6,529444.57,467651.59,473648.06,981783.59,36138.84,554002.47,137068.5,4235.89,3053.63
4bcbf427-2b97-4648-9035-ea55455e7f54,Industrial,Current,EUR,91429688.67,542885718.1,924548.49,359622.52,559448.78,968048.82,856449.8,880361.31,7790.45,970085.81,156436.21
99830fe8-e71e-47fb-a41b-7993a2b14c6b,Healthcare,Default,CNY,713050760.0,74965979.75,9242.22,873619.13,49590.42,917997.14,462164.44,543364.48,405737.78,48225.96,790247.42
9a1bb78c-e0b1-42ca-9d4b-2c64db491a1a,Self-Storage,Delinquent,EUR,468613048.9,414354649.6,5298.98,534673.82,525798.76,950965.73,232890.43,79933.41,965848.04,826212.67,986651.88
9d73b952-89d1-4960-a74d-a1e92adba79d,Land,Current,GBP,798348265.9,8605849.78,89406.52,721062.97,416838.67,937146.54,608591.61,12871.38,634008.84,618619.09,808935.27
7fe96d42-e4ae-4e1b-9f98-a595ec28f474,Multifamily,Default,EUR,791347113.1,169218580.1,933853.56,748187.66,134456.78,259870.83,750855.09,384311.86,347509.21,772490.61,227002.38
f2314405-666a-487c-af51-208f0a62f80f,Healthcare,Delinquent,GBP,236379098.1,962398822.8,122379.72,520123.22,999973.34,228891.82,424764.13,380970.84,428166.3,374331.86,238750.58
ba956763-28bb-4c86-8d5e-f23fd7391a5a,Land,Default,EUR,770148197.7,975319421.4,976641.52,127161.84,879224.82,10987.57,731997.05,662700.78,514393.23,981387.83,514804.64
1db45725-6e3b-4de1-b508-6dddbf4623d2,Office,Charged-Off,USD,421396253.6,453351347.1,293220.66,153474.76,340581.8,856015.8,540833.47,691523.44,130077.98,286861.79,418198.03
294d526a-28f6-41fb-9554-5a61ec3a03c1,Multifamily,Delinquent,JPY,64779761.36,445828488.1,815891.47,141381.76,891206.17,180326.24,115753.43,513988.17,126559.93,980595.14,775072.39
817f5c32-cb91-4696-a57c-2b11a859638f,Retail,Default,EUR,2559934.26,621821350.0,939078.17,239136.73,500412.84,96625.01,14648.17,260599.92,44569.57,692723.37,444997.95
9e0ba7f4-d8f3-455f-948c-7909ed941962,Hotel,Current,CNY,806817028.5,899450571.6,768335.35,397295.69,968899.36,533298.56,308206.27,452982.12,921600.1,422513.87,245410.64
d6745d51-17ae-4bcb-a345-247a8ff85747,Healthcare,Delinquent,EUR,28314381.59,643459298.9,189144.52,514986.67,256759.05,57147.94,323788.73,140328.2,103019.98,557553.08,963704.86
213c0444-b46e-43f4-a1f6-f3b1aac93384,Multifamily,Charged-Off,JPY,761523494.1,469240624.4,159069.7,266388.76,535431.34,649901.73,540662.21,213710.54,50307.44,736843.35,894540.61
bce1561a-bbce-403f-bdf9-98a94d8f535c,Healthcare,Current,GBP,463860660.8,945316204.7,149754.82,545633.55,304010.95,247673.4,557433.45,929870.88,106658.21,6508.31,642016.81
492615e2-7a0e-4774-88ab-4d2249302f3d,Industrial,Charged-Off,JPY,701766837.7,114299194.2,457467.03,756848.62,491143.78,187266.87,645459.87,817497.86,872550.66,696734.89,961095.43
b10987ad-fa3f-44c3-811c-813bb5c860c9,Retail,Default,EUR,87244738.25,802961672.2,167080.28,559019.94,752348.08,211943.86,308665.97,376939.71,122595.29,411778.93,217943.92
def07906-a382-43e0-b9d4-d471c5498ef8,Healthcare,Current,JPY,280832907.1,41286517.48,651779.69,275823.38,445711.42,254353.47,425038.49,374550.95,356659.78,64023.8,105791.09
bf7e3d4c-5dc7-401c-8da7-cf21341dab74,Office,Default,CNY,923727209.7,648466653.2,759301.09,523135.01,504506.9,485963.93,279770.36,341711.8,630552.4,709806.18,66609.0
f34b225e-aba8-4488-9763-73a495ea3981,Industrial,Current,GBP,289221422.2,286551752.5,47289.41,239731.96,852648.54,788509.76,467110.45,414379.02,345236.08,194760.39,537211.17
24c6442c-4651-47b5-88c7-9aa728c4bae1,Retail,Delinquent,USD,394189107.6,551306065.1,316275.7,201497.69,481332.64,686352.12,857887.41,137099.71,914828.65,233962.25,976123.29
c2b0bbe2-c79b-4129-89c3-626a7e4ffdfe,Land,Charged-Off,USD,236761728.0,767993215.1,814783.95,451461.3,871594.82,945977.74,616486.27,293223.91,266378.9,726089.31,642084.15
9d83a5a3-e2c3-49dc-84e3-c71f31bbeefe,Self-Storage,Charged-Off,GBP,553097241.9,563658180.2,782716.35,58884.55,566046.99,920801.39,507181.99,6620.75,584523.67,380942.71,359595.78
518b5c3c-c1d2-4614-8b74-4c0b6a0df68f,Industrial,Current,CNY,833637839.9,451531026.1,574383.42,207267.94,217645.46,256726.39,221725.18,696344.57,666452.2,252540.1,918348.91
b9da9784-ccc9-42bd-b4b9-76894825728f,Hotel,Current,EUR,450106367.1,293142194.6,336347.76,464329.05,678893.29,444077.41,621114.39,623188.55,693686.86,604945.67,622586.11
ef963edd-06fc-4cf6-acf2-0b57ed84f7de,Hotel,Default,CNY,126516033.4,18101289.01,309897.77,211697.05,665645.13,607121.55,987250.69,111982.41,608778.3,146261.88,637120.61
36063903-583b-4b2a-a608-a48002728905,Hotel,Current,USD,842196746.6,531348902.9,377984.37,237383.85,96501.99,831795.54,321309.03,192908.16,911120.1,145032.42,84238.69
18062dbb-39c0-4853-a34c-313db3e7fd80,Hotel,Current,JPY,27820895.6,345911178.2,349037.45,65499.29,1232.08,105456.21,867733.81,723677.35,457881.5,607078.06,777080.9
1ad5707f-2618-463d-bdbe-3202fce24895,Retail,Current,JPY,290358016.3,932604923.8,58982.8,514732.24,962349.34,607246.22,996896.03,580318.89,871206.65,920969.49,412889.66
7830326d-18e2-4741-af3b-924f5a048ca4,Multifamily,Delinquent,JPY,478150195.6,199062197.3,19658.67,860162.47,199765.88,950946.68,215656.24,490784.68,414422.16,973146.91,842897.78
926fb3c7-ea17-440f-9a5c-a94051389573,Retail,Default,CNY,565529205.4,369472157.1,762223.72,54138.62,405174.63,699046.17,851062.62,602523.86,688280.0,855275.27,68214.65
4f60a1cb-2763-4eaa-b764-e1e6a0963622,Hotel,Delinquent,USD,581997100.6,40237148.8,458613.69,556965.47,441990.85,983135.69,903486.58,500988.91,930421.25,734079.69,871933.2
9bbb3ac9-f02a-41b3-b2cf-dcc4ec8a3e2f,Self-Storage,Current,JPY,665246495.5,405302506.3,152184.33,449684.03,68925.86,849677.47,915729.95,30695.85,927383.23,940412.42,25533.55
47f41175-4359-4985-a70f-ac850fcd9761,Retail,Current,CNY,63060052.61,467974800.8,136678.27,546012.26,496742.89,350421.35,321208.91,477292.29,154635.66,49792.07,832062.32
70b9ebef-13be-416a-98d8-61d2c5ad84c4,Healthcare,Delinquent,CNY,447087699.9,575014823.9,311412.93,139417.33,784900.51,376920.41,74894.05,219240.86,170014.75,972127.97,89625.67
e9223205-e7fc-4270-b92d-4f293c486ba1,Land,Charged-Off,CNY,346083968.1,689496147.0,623310.31,780810.32,168827.1,423588.29,472518.36,323370.14,243819.5,389789.61,832774.89
9c131e4a-d0e2-4274-8757-13fdc26b4e6a,Healthcare,Default,CNY,355961131.7,810328385.3,406364.28,954628.08,523863.88,478470.78,818271.26,151849.34,843571.02,737160.42,189606.27
698fad93-6ff8-4d1d-a1e3-0e2bdd9c083f,Retail,Current,JPY,477610389.2,23666647.48,385035.74,297995.2,649497.32,261947.67,871889.11,803020.76,852695.72,771396.1,17361.02
588fda4b-d36c-43a9-8c4b-2ac064a86b55,Industrial,Charged-Off,JPY,770756680.5,472640179.3,324090.12,371791.01,343042.48,809099.15,982789.27,288128.92,414595.06,498699.16,859825.22
fe9d33d0-836c-4501-8f82-8ef3df6d8d54,Self-Storage,Delinquent,JPY,162868397.4,624564651.8,612726.62,996988.25,574369.68,640629.71,56723.33,935911.52,166058.34,65519.57,28495.7
1c72bbce-2aba-4609-b5cb-a92bbdc90992,Office,Default,EUR,336836256.3,317236603.9,879776.79,415864.41,450791.14,98589.62,714705.02,3803.33,597802.64,393094.51,356604.95
60330fff-daa6-4ff1-a71b-b19843bb1064,Land,Delinquent,JPY,942003401.8,342555667.0,785752.0,963168.0,407413.07,446387.48,985070.86,134534.01,804860.74,411350.49,719769.28
bf6daf0b-8676-43fb-a8ed-3e637daf26b2,Office,Default,USD,830396712.1,818151690.1,961384.08,255070.72,434052.24,62074.73,784890.21,688537.56,199791.58,563500.09,886717.12
6237ab1d-45b1-45a9-aace-d35c3103c3ea,Hotel,Charged-Off,JPY,503178620.3,619986491.4,936819.19,648168.34,913474.05,815515.02,250801.09,910447.77,562127.85,591783.61,359003.48
f99490d6-81e9-4d70-abe4-8d78dfa104fb,Healthcare,Delinquent,GBP,337368659.6,471672459.4,792660.41,528901.68,514910.14,707909.38,59942.67,365810.51,786869.44,769895.68,201638.34
33bc58ed-6f75-42b7-bdda-ec79bc2f109a,Industrial,Delinquent,JPY,795431996.4,652718692.1,17637.91,14379.44,100691.49,684662.78,936983.24,782149.31,567332.28,358554.85,688043.78
cb2b1c12-3033-4332-80ba-990d32aada6e,Self-Storage,Charged-Off,GBP,507494751.2,795259815.8,460974.11,693788.33,447251.34,546278.2,1563.04,807434.0,634137.45,480346.92,370995.54
de5c89bf-828c-40ec-a3f8-ac2d0c94ec1d,Retail,Default,CNY,436252764.4,629668851.9,961114.17,87933.15,89581.88,917120.22,197759.08,398272.05,294349.48,66963.05,69567.12
a559972d-5dcb-4da9-b4b4-488d7b74593b,Self-Storage,Current,JPY,450744828.6,837332092.3,106345.04,442381.46,979994.59,309061.08,151888.55,207366.35,110511.54,299978.49,190746.63
740ecc55-500b-4773-b609-f8a17792e3cd,Office,Charged-Off,USD,533486811.1,710434884.0,312450.78,188383.0,23179.45,154725.15,201150.52,549419.95,564348.16,392306.54,343686.24
d63335d7-1ce2-45f4-9552-c06471c6e8a1,Healthcare,Current,USD,386350195.9,931311641.0,32750.5,127097.54,308716.47,428434.11,403134.58,515699.34,695967.84,714408.57,712303.12
8c7710a6-d5e9-4835-a34e-8cc5613f6eb6,Healthcare,Delinquent,USD,566302510.4,620297639.4,120267.59,269165.74,899549.91,979548.67,225321.65,55356.49,16884.83,646938.65,996194.85
94db85b4-8dcf-4aff-8dfb-6c1d43f5f68b,Multifamily,Default,USD,607479431.9,262070596.0,833588.86,928512.62,528666.8,890005.92,894699.91,166921.77,612669.18,620710.38,188299.0
b606f121-4bf3-4a59-9590-63905f9ad40a,Multifamily,Default,EUR,517803808.3,396440252.5,403529.28,206359.17,819034.25,199529.25,588483.23,882973.87,382072.67,579457.26,283427.88
f2202921-f272-41cb-b300-4e9e7c553991,Hotel,Default,JPY,946981829.8,579815992.2,879101.43,249323.89,519986.47,171563.52,660832.36,424088.6,460212.4,213362.28,317928.38
4e236c21-eb27-474c-9690-8a73a0ab4713,Retail,Delinquent,USD,107103952.7,249617240.0,238213.82,152677.47,983424.8,620591.03,31452.79,417684.51,227055.82,826802.48,644084.79
91ef20c9-d6b9-4042-b2bb-d7db8e5433dc,Retail,Delinquent,USD,223166297.1,558201580.1,528466.11,443438.8,416660.88,565195.17,782203.17,84282.88,134015.86,545148.78,908819.21
ea163c88-fd3c-4371-8498-7128d4f2f45f,Self-Storage,Default,CNY,27478281.64,360828629.4,285177.68,44815.3,779839.33,459511.01,716907.31,303028.2,97443.43,143738.08,531281.72
e9d3b8d0-f0b3-43cc-9a31-426d7425e34c,Land,Delinquent,CNY,770973051.7,385816503.4,241524.77,333997.47,109731.55,983810.87,340998.89,859170.91,852114.12,838051.41,42259.19
a052de8f-2786-4bc0-82e2-4cdcbc4c8c60,Retail,Current,EUR,369366530.8,532477991.6,417360.92,304581.56,635480.82,231652.08,969277.63,732059.58,719217.9,362472.75,777833.88
1367b6a3-b55e-4e17-9a2e-0a88eff15848,Office,Default,JPY,776197259.2,706447894.1,840675.39,657076.28,273870.94,663750.5,567878.43,837679.96,262318.68,400441.94,344600.47
b701756a-5888-4228-b2c3-b01ba5c84777,Industrial,Delinquent,GBP,696929539.7,943518928.5,952786.42,479405.55,689006.36,716821.31,844160.02,79373.28,746601.15,909582.91,294669.17
5e72190f-0981-4d79-996a-6ed998e806ed,Multifamily,Delinquent,EUR,40211691.71,264665514.5,129733.78,373504.31,564136.02,901283.04,466144.43,439399.1,493269.1,454250.11,667214.01
edc06a55-3598-4d58-b812-306d116421a9,Industrial,Default,CNY,198225830.8,887590560.5,138087.08,497330.22,831194.08,852732.01,541308.71,132536.19,275730.93,693868.76,875952.57
841fdb2f-8094-4162-9c7e-e332d81d2622,Healthcare,Charged-Off,USD,659394257.2,416673011.6,17274.16,609152.84,34371.03,34482.12,565902.37,159936.88,812031.14,712183.76,884571.63
b933738b-1861-4eb4-b80c-e9850104f434,Industrial,Charged-Off,JPY,435061599.1,812516405.4,121253.11,42517.95,564059.76,480520.95,667217.33,301023.27,324748.45,867788.87,217608.64
b1819df6-df6c-481d-a358-880d5bf1841b,Healthcare,Charged-Off,JPY,635144443.1,199744145.1,180342.22,878363.42,807673.97,13122.74,633130.82,518482.38,750602.25,16037.52,96197.83
93457efa-9760-4337-820b-c35779fe9b39,Hotel,Charged-Off,JPY,667357597.7,20645651.98,811838.93,717703.84,910273.63,983695.34,139410.65,213350.45,924815.75,295024.35,39584.82
69e5ff2e-a5fe-4117-8e4c-3dd01fae8c07,Multifamily,Default,GBP,521281211.6,634817716.6,713354.26,912238.57,81846.91,492461.69,746698.02,793860.48,476628.65,609751.3,111661.46
