Customer_ID,Loan_Type,Currency,Economic_Capital,Expected_Credit_Loss,Stress_Test_Scenario,Recovery_Percentage,Net_Loss_Given_Default,Excessive_Loss_Flag,Extreme_Credit_Loss_Flag,Extreme_Stress_Test_Flag,Remediation_Recovery_Percentage,Remediation_Excessive_Loss,Remediation_Extreme_Credit_Loss,Remediation_Extreme_Stress_Test
05017d37-4f95-497d-bddd-31c0550fc269,Bridge Loan,GBP,416072.78,219139.62,210888,100,587098.85,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
7a0147e1-6a70-4517-a671-98cedf23a483,Term Loan,GBP,795754.25,122797.92,569950.54,100,696268.2,FALSE,FALSE,FALSE,OK,OK,OK,OK
b7ab16b7-838a-43e0-b1f2-fb300bfa63a6,Revolver,JPY,708358.97,383263.71,292409.43,100,230258.48,FALSE,FALSE,FALSE,OK,OK,OK,OK
0180f8b9-8823-4951-bbb6-2cbea85109d5,Syndicated Loan,USD,873382.06,270540.65,730040.62,100,202914.94,FALSE,FALSE,FALSE,OK,OK,OK,OK
cd7266f8-d4bf-4e10-ab9e-5d8d750a5796,Term Loan,GBP,888309.43,339797.64,274646.2,100,147670.4,FALSE,FALSE,FALSE,OK,OK,OK,OK
a9b21bdc-f115-43d0-a8d7-fc566fa6d2d4,Syndicated Loan,CNY,108720.39,204090.86,214597.92,100,16785.59,FALSE,FALSE,FALSE,OK,OK,OK,OK
70b8c494-780d-41db-93f8-71718618b904,Revolver,EUR,18995.53,44952.02,267021.29,100,243576.64,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
3a2cd767-2c3e-453a-879f-a18311da47c1,Syndicated Loan,JPY,824065.1,34383.42,112864.57,100,634330.71,FALSE,FALSE,FALSE,OK,OK,OK,OK
c881f7c1-ce61-47c9-a084-cd00f5694781,Syndicated Loan,JPY,502169.51,967356.68,385603.39,100,911218.88,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
8d40ceb6-eebb-4af7-863c-70234b3d70e6,Revolver,JPY,922328.46,39.21,599966.21,100,778235.2,FALSE,FALSE,FALSE,OK,OK,OK,OK
e8312830-c47c-4869-9f7f-fccbb5105ce5,Revolver,USD,821566.34,870531.53,535798.23,100,806272.91,FALSE,FALSE,FALSE,OK,OK,OK,OK
802bc5fb-3355-4f7a-8259-ef58cd35f15a,Syndicated Loan,EUR,98647.18,888901.61,629514.73,100,399470.77,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
bd471ffb-b5e5-48a6-9c79-5a55c06f0e94,Revolver,USD,363562.13,954659.65,446675.38,100,989759.37,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
a8686d84-8047-4435-affb-b274ba26f317,Syndicated Loan,JPY,91085.92,430227.46,471349.32,100,889283.63,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
60b034ae-1215-4ac4-9ec0-c04cf050a14e,Bridge Loan,EUR,528197.03,181001.57,271754.13,100,119660.64,FALSE,FALSE,FALSE,OK,OK,OK,OK
c4b270e6-f57e-4445-8fb9-2cfd8b16c50d,Bridge Loan,GBP,628238.92,18703.05,143166.19,100,116191.16,FALSE,FALSE,FALSE,OK,OK,OK,OK
3c5cac97-e635-4f10-aa7b-40e21da81b00,Syndicated Loan,GBP,9401.94,801287.96,409888.84,100,508513.1,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
b00aba1c-1a14-45f3-a66b-52b155d20a1f,Term Loan,USD,746375.38,968983.27,80880.9,100,344495.96,FALSE,FALSE,FALSE,OK,OK,OK,OK
2077777a-2502-43e8-bf6f-20d53f06cdb5,Bridge Loan,USD,80407.89,769919.81,19663.3,100,749225.09,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
96206cd8-a13d-4cf9-a33d-d1c0274da8a8,Bridge Loan,USD,202671.13,774647.95,26936.56,100,300424.5,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
dabd0893-57b8-4cf2-949c-d269516a2c88,Term Loan,USD,771062.07,109840.24,126269.6,100,467549.29,FALSE,FALSE,FALSE,OK,OK,OK,OK
0593a283-d741-4a07-884b-fa5785d92d6b,Syndicated Loan,GBP,432824.36,468576.61,395029.07,100,898119.14,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
772097e6-9fa9-49ea-9df2-d139b989409c,Bridge Loan,JPY,282656,821013.02,630825.8,100,754767.59,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
20baa2ce-a0c4-43f2-b355-9d8f0ba8ac24,Term Loan,GBP,560841.12,440286.41,646535.64,100,821292.03,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
a885e096-369e-476f-95b8-0dad90543c0a,Syndicated Loan,JPY,737734.55,361564.81,517217.49,100,582097.55,FALSE,FALSE,FALSE,OK,OK,OK,OK
90e75dae-7317-4de5-b50d-e79a6e24ff28,Bridge Loan,GBP,137366.01,124852.22,648614.7,100,703822.52,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
40c27bf7-93cc-4028-96ba-17ec9cc9776b,Revolver,JPY,214407.63,638851.67,888230.28,100,317355.27,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
543af1c4-fb07-43a5-b19c-711ede85b045,Revolver,EUR,669926.09,301575.92,632339.22,100,986706.75,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
692178a6-810b-435e-9235-35627ade12d3,Bridge Loan,EUR,109450.43,776362.5,113137.89,100,249575.03,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
d8098195-b8fc-4975-8608-abd2d7b49d52,Revolver,EUR,997102.03,428620.63,847604.34,100,190078.86,FALSE,FALSE,FALSE,OK,OK,OK,OK
7cf3fe6a-fa3f-4ad6-9170-563861a74607,Syndicated Loan,CNY,49725.55,389712.91,856665.88,100,531722.34,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
e73e9603-9e5c-456c-99b6-b6cfdfcefc45,Revolver,USD,294137.37,113286.53,387580.6,100,603007.03,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
adffa919-17be-4b3b-906c-03b842dd62d3,Bridge Loan,CNY,541212.09,690169.92,575238.14,100,163017.38,FALSE,FALSE,FALSE,OK,OK,OK,OK
8a9acdef-36d6-4c0d-9ed1-08f5dfaeb35c,Revolver,USD,318876.3,379187.62,298805.02,100,604444.75,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
a8d72f7b-fe68-475b-bc03-0285fcb85706,Revolver,JPY,879405.75,427011.82,198945.26,100,911832.81,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
bd1d015a-92ea-41a8-b467-9a564f0613d4,Revolver,GBP,310895.19,839531.16,336026.14,100,374658.36,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
891abd03-5264-4e1c-849c-1981391a56b2,Syndicated Loan,EUR,808025.88,801240.33,856050.4,100,587782.03,FALSE,FALSE,FALSE,OK,OK,OK,OK
ae002555-e952-4539-818b-75c37139b6df,Syndicated Loan,EUR,213788.96,885915.47,437904.92,100,800453.84,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
4d84913b-4c2c-4d62-bc47-d8d4f42ebecc,Bridge Loan,CNY,403783.37,250303.67,363923.95,100,249511.47,FALSE,FALSE,FALSE,OK,OK,OK,OK
0bc6f3e4-1713-46f6-bc7b-2f36fbe4e741,Term Loan,CNY,234748.64,399419.76,116012.95,100,345985.74,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
4b2df11d-86e9-4722-ba47-8614d1df0d57,Revolver,CNY,230496.87,703667.17,646384.15,100,108827.69,FALSE,FALSE,FALSE,OK,OK,OK,OK
f89b7d57-d1ea-4b08-a726-07c44e97187e,Revolver,EUR,653742.76,690360.22,542189.6,100,792138.36,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
73bd9ef0-83fb-4738-a29e-43d2864e334c,Syndicated Loan,CNY,640243.87,993512.67,870612.66,100,560622.32,FALSE,TRUE,FALSE,OK,OK,Review default rate assumptions and adjust risk modeling,OK
760e1f71-328d-46e1-9aec-b92ce84e1b6b,Bridge Loan,USD,893490.16,139693.97,449204.9,100,86314.55,FALSE,FALSE,FALSE,OK,OK,OK,OK
0bd5fb7b-b4dd-433f-b6f4-815d5f6ec88c,Syndicated Loan,GBP,143119.42,730015.53,328293.08,100,50582.29,FALSE,FALSE,FALSE,OK,OK,OK,OK
9961d494-0b13-49ab-ac34-5b9e1a3a3c39,Term Loan,GBP,396482.25,514281,447995.2,100,768234.29,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
0d48728b-ab48-4685-ab58-b68869c7b416,Revolver,EUR,214148.86,991104.52,172946.69,100,258774.76,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
aa308042-1051-4c3f-8769-307a3a35fd3a,Bridge Loan,CNY,295455.03,630990.16,443741.89,100,356492.86,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
ca7f168f-1ec3-42c4-8c5c-ed346374d708,Revolver,EUR,393613.32,630817.63,481959.54,100,936229.14,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
b6a8ac83-d362-48e0-a91a-ced41565dd7a,Bridge Loan,CNY,735406.34,200843.57,985765.02,100,962817.83,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
e31a98dd-3c4c-4eb2-8e70-76f4d0de8652,Revolver,EUR,895515.77,615804.38,825482.4,100,691820.71,FALSE,FALSE,FALSE,OK,OK,OK,OK
a6aefd27-d020-497d-8b6d-c43749ea3f57,Revolver,GBP,556262.18,606424.03,831507.59,100,322207.95,FALSE,FALSE,FALSE,OK,OK,OK,OK
69c5e538-a89d-441f-9634-7b5bd42ec201,Revolver,GBP,486414.76,4185.1,870072.91,100,526016.77,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
2cfa6651-0c3a-4ad7-a90e-01cde64cfc57,Term Loan,GBP,31872.24,265819.6,214640.77,100,678661.96,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
c013cb09-cc34-444b-b4d8-5cc59d362f1f,Revolver,GBP,996268.26,519573.18,494467.88,100,515300.65,FALSE,FALSE,FALSE,OK,OK,OK,OK
2b5a105f-962a-4b27-8faa-82dacd43e010,Term Loan,JPY,274965.83,764108.33,156336.45,100,340739.8,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
ea099276-943c-4d5a-8696-90d5f83f80c4,Syndicated Loan,CNY,399009.57,300976.49,912592.43,100,505681.3,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
72896231-8e4f-49eb-a0de-cbdc9f262741,Bridge Loan,USD,422669.42,291185.09,194154.3,100,876997.63,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
9fc5a446-709d-46f8-8eae-b9206b98b594,Revolver,JPY,884466.08,263182.04,477770.18,100,464891.82,FALSE,FALSE,FALSE,OK,OK,OK,OK
06804205-b483-49b9-9484-ed4e967bba50,Term Loan,GBP,772125.12,781101.77,241700.63,100,535392.85,FALSE,FALSE,FALSE,OK,OK,OK,OK
3583afc8-7274-42db-846f-2b89be932b71,Revolver,GBP,466847.29,183370.34,12918.07,100,898254.68,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
5cac6948-81ee-41e6-9c39-d6f815a7f288,Revolver,JPY,356779.67,208223.73,115629.97,100,534939.15,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
c5664b78-df73-440a-ad99-28a6ad211b6f,Syndicated Loan,JPY,279860.25,294161.71,52931.27,100,852821.69,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
bc12a6bb-5d85-43b8-9d26-23c9765a03b2,Bridge Loan,CNY,670007.1,831474.87,791465.41,100,438643.46,FALSE,FALSE,FALSE,OK,OK,OK,OK
149d69af-49c8-4d0c-a429-6fe879352940,Revolver,CNY,93738.47,843718.73,668954.51,100,550192.42,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
f1695fba-3310-46a6-9428-26791504c86e,Bridge Loan,GBP,183692.33,397763.47,188532.78,100,552484.17,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
a9cb30a1-7804-4e20-92e5-d8c2577b0e1e,Revolver,GBP,429437.82,858024.09,472823.18,100,588130.67,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
91cf44ba-5998-4132-9345-0c8be157b000,Term Loan,USD,177914.08,591142.48,312847.44,100,457997.29,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
d4b910d8-9d51-4000-8843-23818350611e,Syndicated Loan,GBP,25520.12,833283.87,553554.92,100,465885.97,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
a8987dec-bba0-476c-8bb8-2dbfad72b2f2,Revolver,CNY,269098.57,96083.82,656606.06,100,621655.25,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
e5e2b61c-0bc8-4661-8249-809489cd318e,Term Loan,GBP,322599.78,802000.45,677227.08,100,486581.42,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
2be25b3d-c381-475a-a9ef-265a031809de,Term Loan,USD,736699.3,823051.5,846706.37,100,787221.81,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
6023755c-1ee3-490c-a043-bbc520b3942a,Bridge Loan,USD,118359.14,258804.95,926711.66,100,903650.51,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
661a2a94-84c2-4bce-9381-1b879915e95f,Term Loan,USD,42781.53,811543.51,26665.76,100,244099.33,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
67602d61-90aa-4bf3-be69-eac095d65dff,Syndicated Loan,GBP,79358.86,940074.6,139534.99,100,133337.05,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
9cbc4325-2511-4607-8dae-6bfde84cc66e,Term Loan,CNY,971827.05,436054.57,696569.47,100,660023.24,FALSE,FALSE,FALSE,OK,OK,OK,OK
20e4c0ac-5494-4092-bbc5-d999c24a3469,Bridge Loan,USD,788855.11,501499.83,691374.88,100,401526.66,FALSE,FALSE,FALSE,OK,OK,OK,OK
5fe71797-9236-45a5-b039-f02f8e13a8d4,Bridge Loan,USD,329439.37,332039.92,722345.87,100,406848.05,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
81d0d1a0-738f-410d-a314-e6991464278a,Bridge Loan,GBP,822096.29,87879.15,387952.83,100,759321.56,FALSE,FALSE,FALSE,OK,OK,OK,OK
16adf2ef-f303-4a79-b48a-cc280d164bb3,Term Loan,USD,341844.92,188074.6,333025.47,100,98689.73,FALSE,FALSE,FALSE,OK,OK,OK,OK
21ddb4e1-fcc8-4f73-8de4-dcc888e238a6,Syndicated Loan,EUR,77502.96,849068.89,888296.85,100,990795.67,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
6be9c2b5-61ea-4ff7-bf2b-3520c8182c60,Term Loan,USD,263975.44,751410.19,218977.11,100,229961.1,FALSE,FALSE,FALSE,OK,OK,OK,OK
017459d6-2d2f-43b3-aebb-283b0078abd5,Bridge Loan,EUR,551160.08,688469.61,152293.04,100,482165.35,FALSE,FALSE,FALSE,OK,OK,OK,OK
ff03fd46-753b-4373-84b0-ae5ae77c8ba9,Term Loan,EUR,717655.96,372047.44,815104.14,100,902796.62,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
c1735f98-7ec1-4109-a94b-a59e6f2c37f1,Syndicated Loan,CNY,171133.31,879587.85,715865.81,100,25450.2,FALSE,FALSE,FALSE,OK,OK,OK,OK
39bb5dc6-e633-4897-80de-9519616cf8b6,Syndicated Loan,CNY,657104.36,874566.42,411737.16,100,463994.83,FALSE,FALSE,FALSE,OK,OK,OK,OK
99f6e9ca-573e-4479-9aa3-9a5b58d6065e,Syndicated Loan,CNY,426397.71,454863.49,179535.01,100,255456.15,FALSE,FALSE,FALSE,OK,OK,OK,OK
57d9ff76-bccf-4c23-8f2f-28a0ed59f652,Revolver,EUR,704288.47,164313.2,217337.45,100,552987.53,FALSE,FALSE,FALSE,OK,OK,OK,OK
0e3bbec5-0946-4225-9eb0-49d2d5b4a69f,Term Loan,USD,755866.61,410457.89,857744.64,100,869175.49,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
23ef6c25-9e24-4b04-8520-fe6583240d33,Bridge Loan,USD,872986.03,995704.64,718809.33,100,840713.2,FALSE,TRUE,FALSE,OK,OK,Review default rate assumptions and adjust risk modeling,OK
31671839-dd80-48f6-ae4d-bd923606ad42,Revolver,USD,839447.55,513074.03,828922.52,100,129263.03,FALSE,FALSE,FALSE,OK,OK,OK,OK
94163091-44f3-467f-ad49-bc40ad33e2cf,Bridge Loan,EUR,426969.12,52983.11,970484.51,100,305828.83,FALSE,FALSE,FALSE,OK,OK,OK,OK
c0d8f86b-bfab-49fe-baed-cdae68539d21,Revolver,EUR,390123.65,667248.14,199991.25,100,172208.95,FALSE,FALSE,FALSE,OK,OK,OK,OK
bf87a1d1-ee9d-4d9d-ac96-c1db1d20aef3,Syndicated Loan,EUR,932974.44,429011.07,958991.72,100,155746.56,FALSE,FALSE,FALSE,OK,OK,OK,OK
afd209db-e271-42db-af14-685ce287b3a9,Syndicated Loan,CNY,899089.49,276444.47,882839.6,100,527634.19,FALSE,FALSE,FALSE,OK,OK,OK,OK
dc86dfe2-853e-4f83-be42-faee1b6b5fe8,Term Loan,GBP,463755.3,114781.55,404645.14,100,421511.63,FALSE,FALSE,FALSE,OK,OK,OK,OK
4f710be3-8ebb-4139-a3f2-56e59b4d27eb,Revolver,EUR,398789.54,577864.27,626528.59,100,703771.94,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
ec933568-0dab-476f-aca2-0ad963b62a7d,Term Loan,GBP,586388.58,977759.58,508952.63,100,787319.3,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
0df851bb-cb53-493d-b05e-00603d2cbd34,Bridge Loan,EUR,30808.15,637863.63,79197.83,100,447981.22,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
8862a289-03ce-45e4-ad0f-ab9880dfcf3c,Revolver,CNY,608335.16,43558.48,483742.91,100,358527.71,FALSE,FALSE,FALSE,OK,OK,OK,OK
2022db96-771f-4a54-9f39-775cebb235c8,Term Loan,USD,540406.08,521674.11,389105.93,100,884370.54,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
b98043ad-77d3-437e-a72c-f0c30a017178,Syndicated Loan,USD,634775.72,355009.15,584022.13,100,564641.01,FALSE,FALSE,FALSE,OK,OK,OK,OK
eea63d72-1411-4b89-bc6c-f5b83a382518,Syndicated Loan,EUR,341802.57,211656.31,349483.1,100,600260.49,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
a1f9c1b5-0590-4b1f-94c1-62dca4a6be0d,Revolver,USD,559348.26,287275.28,627411.92,100,238307.22,FALSE,FALSE,FALSE,OK,OK,OK,OK
69e4b2e8-c852-4a8f-855e-708c68f5c8dc,Syndicated Loan,GBP,521492.89,273668.77,444033.19,100,699331.55,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
e50f1280-88de-47f1-8357-650622c4ffb1,Term Loan,EUR,453794.16,125753.67,288326.36,100,916429.38,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
18d3d925-7adc-4ee8-9046-b02e622cf42e,Bridge Loan,GBP,630916.78,961060.42,793522.22,100,281247.42,FALSE,FALSE,FALSE,OK,OK,OK,OK
426b0d6a-9458-47d4-af9d-bae6c456d30a,Revolver,GBP,677501.4,243906.05,64461.53,100,889172.39,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
278c64c5-574b-41c7-83ef-57efa8af0eb4,Syndicated Loan,GBP,441282.6,874358.31,144133.06,100,825697.88,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
2e66db17-5e01-41a4-af7f-4803ce4e512f,Bridge Loan,JPY,825091.75,685599.36,584836.98,100,869880.28,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
17cb669c-f659-4d3e-a59a-f2dc1dd28ea6,Syndicated Loan,EUR,351520.48,161404.44,130458.75,100,448441.3,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
40e6a8a9-85fb-48af-8751-5f68a8fbe9c8,Syndicated Loan,JPY,432626.72,126023.92,88502.37,100,785656.56,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
8a014bc6-8468-4254-8170-9e9e5dd6942c,Syndicated Loan,USD,734032.58,253044.72,759456.99,100,958899.07,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
fcc23023-9764-4e4d-87b5-fd8a89603c16,Bridge Loan,EUR,676848.92,860369.32,987308.85,100,136216.17,FALSE,FALSE,FALSE,OK,OK,OK,OK
4f43118b-2604-4594-85ec-1e8e8147a58c,Term Loan,GBP,387647.27,776102.75,986043.17,100,999765.24,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
58211ab1-b83e-4ce6-b163-febd0957f9c6,Syndicated Loan,USD,304994.02,331935.9,794003.02,100,53795.39,FALSE,FALSE,FALSE,OK,OK,OK,OK
c1a076be-da2b-4e33-b809-b7a44497ced4,Revolver,EUR,598051.64,397591.44,339681.83,100,759614.42,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
bf2575c6-1db9-4909-9f49-3d32ee6148ac,Term Loan,USD,382545.97,520641.16,703931.56,100,138417,FALSE,FALSE,FALSE,OK,OK,OK,OK
0eb0f008-abb8-4795-acad-e18e67c534d1,Syndicated Loan,EUR,229203.84,167433.01,986671.12,100,855336,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
6c4efa01-6b7d-45d2-8058-fb79c1675bab,Term Loan,JPY,399786.96,370778.66,254860.69,100,550059.19,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
bc788092-6135-4454-8d01-b0cd2d585865,Bridge Loan,JPY,344208.59,149485.55,438536.63,100,424703.88,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
8a82c41b-5ba3-45b7-ae16-d21d9624acc3,Revolver,GBP,894112.13,888572.6,310353.54,100,255678.3,FALSE,FALSE,FALSE,OK,OK,OK,OK
75c78472-c2e6-4e3e-8ae5-397190d5c59d,Revolver,JPY,670534.6,243691.84,156315.77,100,332982.93,FALSE,FALSE,FALSE,OK,OK,OK,OK
08ebdd5a-8cb0-44be-bb7b-8d5e29e2def7,Syndicated Loan,EUR,284346.97,109252.55,354445.35,100,375620.82,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
76a14eca-f9c9-4171-b6cb-2888810cd0ed,Term Loan,JPY,378280.6,923524.11,816979.24,100,25664.97,FALSE,FALSE,FALSE,OK,OK,OK,OK
aa957074-9c46-471b-85f5-4d15a704a6b6,Syndicated Loan,JPY,52894.09,944174.12,914467.72,100,521815.9,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
98219656-2b09-4409-998d-b8bce912df7c,Bridge Loan,CNY,281325.08,997634.1,764806.57,100,156407.34,FALSE,TRUE,FALSE,OK,OK,Review default rate assumptions and adjust risk modeling,OK
df67c01e-99e6-4c3f-aeda-94b08429c334,Revolver,EUR,701330,726159.2,233288.25,100,762109.76,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
c2cfab89-b32a-4a92-89da-d8d7932ecb50,Revolver,USD,344159.02,587351.57,637186.51,100,601813.61,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
dd1c6d64-7afb-4007-a6e7-6888ec1f6f8d,Syndicated Loan,GBP,577248.31,625828.67,591148.65,100,340726.99,FALSE,FALSE,FALSE,OK,OK,OK,OK
f875a10c-e0ed-4157-8b9f-c88bd39e33ba,Bridge Loan,USD,707152.52,666004.85,388508.17,100,13750.23,FALSE,FALSE,FALSE,OK,OK,OK,OK
38c01d51-732a-4192-8cbe-46046a9672ea,Revolver,EUR,541606.88,591110.57,374631.89,100,165159.2,FALSE,FALSE,FALSE,OK,OK,OK,OK
20e93fcc-3a3e-4366-9ef9-66d1c8f3bf6c,Bridge Loan,EUR,234389.35,294786.14,714169.35,100,970898.61,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
3942a3b9-7b2b-4280-9b1d-85d86c8b8dec,Revolver,JPY,510999.73,456344.06,352666.91,100,69053.4,FALSE,FALSE,FALSE,OK,OK,OK,OK
9a486474-ca29-46e4-a94a-da239a603c54,Revolver,JPY,197953.38,545116.37,733277.85,100,918823.97,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
8a344a2c-6d53-4721-a907-21da107e2044,Revolver,GBP,219600.07,955608.71,765312.79,100,469609.92,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
aeda4061-0f7c-4679-ae6d-bfb7ce041273,Bridge Loan,GBP,883180.16,68379.3,927631.15,100,207570.04,FALSE,FALSE,FALSE,OK,OK,OK,OK
b7836ed7-d004-4ed4-a4de-686ba8c0c5a1,Term Loan,JPY,756087.64,530234.67,720797.85,100,585049.92,FALSE,FALSE,FALSE,OK,OK,OK,OK
f26f96e1-1330-4317-8410-70e5732fdce6,Term Loan,USD,578740.34,794517.29,757423.69,100,916435.94,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
9dee2b25-7a14-430a-8a1d-09a9d32da3de,Revolver,CNY,435955.21,448812.51,916769.97,100,169102.15,FALSE,FALSE,FALSE,OK,OK,OK,OK
