Customer_ID,Loan_Type,Currency,Economic_Capital,Expected_Credit_Loss,Stress_Test_Scenario,Recovery_Percentage,Net_Loss_Given_Default
37e53dd1-59de-45cc-b6eb-e36290c1cd20,Bridge Loan,JPY,504543.35,478589.68,840323.93,700168.76,766775.9
dd882ee0-016d-43a9-ab0b-6a704a576d3a,Revolver,CNY,260162.43,535800.36,652273.09,928787.71,942127.39
52f356eb-e1e9-4495-9b9b-45aaf269b2a2,Syndicated Loan,USD,585853.42,170782.87,927835.11,388950.06,117445.51
e2e293e7-2a8b-4993-9320-cfcd4bd137c0,Bridge Loan,JPY,442520.85,788088.47,274642.52,824954.22,28340.27
d3283b95-89e8-4e9d-a70f-851aaf34e5e8,Syndicated Loan,EUR,979471.0,945400.91,897706.97,644670.89,266429.6
55f00d7e-2a4a-4e75-b02d-876160eee7e8,Bridge Loan,CNY,881997.67,416929.51,39654.89,422729.12,472683.18
3ea2bb33-4a64-401b-a9f2-f195b307158e,Revolver,JPY,855074.46,840214.63,386951.82,639693.81,427652.84
b61cf4fc-9238-4775-b06b-38715fbcaa52,Syndicated Loan,EUR,175498.74,739115.04,543574.82,45742.66,877435.69
7c764a13-7504-47b8-aedd-1a951dc34ce2,Syndicated Loan,GBP,90497.16,581936.64,542558.69,872171.43,588887.83
085b709f-cc24-4c4a-bf88-870465a88e41,Bridge Loan,EUR,565317.2,326543.27,734495.48,389900.37,861269.84
f8c68587-cbff-415e-a1ca-508fd1912816,Term Loan,JPY,479131.86,416861.77,732239.38,318204.33,124084.25
0107fedd-e7fb-44f8-911c-348c1e8c3ce1,Revolver,GBP,517381.41,620255.75,855371.32,145032.9,339509.3
6040839f-2867-468a-97d4-2bc974c78f3a,Syndicated Loan,EUR,675303.56,947541.27,246095.37,901776.46,295370.99
8c825b56-591c-4887-96cc-da9334f9fe41,Bridge Loan,EUR,686339.07,577097.12,197418.8,632504.36,634091.33
90f3f7f6-2344-4ebb-8c37-4d8148cadbc9,Term Loan,EUR,105886.66,588688.37,432077.32,319648.18,332919.46
b17fa857-7dff-437d-9400-7db61fd08de5,Bridge Loan,GBP,58604.71,540318.91,408380.08,506098.2,12819.91
a0f26d77-d3ad-4683-97e8-30a351c8f7ed,Bridge Loan,GBP,465949.63,155351.47,392440.8,347153.5,603521.49
83443159-6d9f-4ac6-be0a-6c3088191d44,Term Loan,EUR,934054.03,223293.51,470261.09,499426.12,610415.91
e37a9eb1-f79f-405f-99bb-e86de7b59bac,Term Loan,JPY,887015.54,956616.7,943949.71,749076.09,577397.82
3ff9e31a-a1ec-49b0-9336-c15c1e5559d4,Revolver,JPY,674405.28,99064.86,356635.14,999970.04,960232.56
80d52c32-088e-4389-8f83-04e03baa995e,Term Loan,JPY,130390.56,828080.08,906516.75,484263.54,474582.55
0f761404-3554-4394-815d-ef90200b2841,Syndicated Loan,EUR,503891.98,453168.63,570549.99,196754.86,539207.49
130ae005-936a-494d-a135-f42a9e89c8f5,Syndicated Loan,CNY,874464.49,155828.73,25013.11,993271.99,752266.92
a9da8f94-5c2d-45b2-b34c-25abb0c35b66,Term Loan,JPY,283926.7,85173.63,683675.14,953935.62,131542.39
b02514f7-771e-46bf-85fc-78d2f9ab75d9,Syndicated Loan,JPY,43177.43,175731.19,625010.62,418231.91,147559.35
5bfb6bbc-e983-4a8c-86b4-c6654a7d9288,Syndicated Loan,GBP,201866.28,497733.1,983243.06,836618.91,629525.1
d9c56a26-cff3-4912-bc12-9b9f5530a3f5,Revolver,USD,397399.94,94942.63,970931.8,987992.23,289577.39
a18ee403-2269-4b46-a3a9-f4c18e26f3d7,Term Loan,EUR,407724.9,266776.79,152034.13,425609.73,191179.47
d91bc044-5049-4483-b02b-677a0bc52567,Syndicated Loan,USD,672835.85,414216.81,3858.22,887853.19,977680.24
46cb86ae-0e37-4d03-a37c-1f12f34a5e4f,Term Loan,GBP,950053.05,874045.24,740926.7,702268.98,999245.14
2997cddc-20e1-4199-861f-f8ef75eaa451,Bridge Loan,JPY,961054.24,928773.76,526121.1,981172.55,590598.84
58c5d3cf-abf4-4a2c-82db-68b6313dc1ad,Bridge Loan,EUR,928692.39,364524.16,504362.73,917338.01,617301.5
e9a9f93b-fbe1-4433-9aa3-c25af01fe757,Bridge Loan,GBP,628482.49,947550.71,639616.98,541375.49,967885.93
01af013e-a45e-45f7-aa66-e679c12d794e,Syndicated Loan,CNY,272488.76,170385.69,541158.74,621789.18,804738.4
f7b3ca2a-f18a-4e1c-a209-5ddd223d6bab,Term Loan,GBP,991199.89,745834.11,164127.42,715589.95,940094.19
25bba02c-b494-4afd-9ec9-16b9b1cf0766,Term Loan,CNY,283103.8,708902.08,676602.27,850987.26,410024.01
1842e8dd-1a9f-46dc-9483-feadfbdfb3b6,Syndicated Loan,USD,199469.42,387664.65,770754.18,532084.8,940360.26
3c971410-20cb-491f-a3b6-8ddae5c5fe4a,Bridge Loan,GBP,926103.95,92929.45,258729.59,527859.02,57836.13
158ade17-a1b1-408a-9679-1b415b9c7654,Revolver,EUR,56103.96,660671.97,874966.61,511451.47,352569.14
3de70e08-e35c-4983-a876-98ea65be72dc,Syndicated Loan,CNY,14337.49,24973.49,698051.3,478033.05,87605.71
e6ee4dbe-69f0-438c-886b-2527d67d9a57,Bridge Loan,EUR,121612.22,89542.14,118541.6,768073.91,781617.77
c0d485e1-d922-4bcb-a79a-80e56b63e811,Revolver,GBP,529128.15,817874.92,7191.45,138326.5,351416.14
acb85216-dc02-4733-aab9-64367302d654,Syndicated Loan,GBP,369642.74,326814.12,190181.68,739208.1,639935.8
a071ed48-046f-4533-be07-4e4ddae3ae48,Bridge Loan,CNY,775132.83,303840.92,752530.51,550161.71,380088.83
bd3104e4-8db6-4eff-967b-d2fbfeb24fe5,Bridge Loan,CNY,715262.61,416227.99,501357.01,156271.94,511526.43
71a108c4-2e5c-4752-a061-aed02c5a76d1,Syndicated Loan,GBP,529912.11,815610.35,972936.66,465604.69,718173.13
4409a683-79b3-4d15-ab5a-930392bb14c0,Bridge Loan,JPY,700820.38,935341.21,653598.69,380366.03,639298.07
1daad4b8-d5cd-43fc-8715-1553287a543f,Revolver,JPY,479055.47,536487.43,844622.87,479596.53,43869.42
d790c085-824a-42ab-b5cd-e3a9d19e1a28,Revolver,JPY,46048.01,822751.93,506593.14,733835.75,903908.09
6bd137d2-ca74-45c9-a953-6ce74b501f4f,Revolver,JPY,101015.0,24226.89,253187.66,57001.66,623317.52
2ab6b0f9-4bf0-4ec3-83b6-ac9e9c8e31de,Bridge Loan,EUR,959010.51,923585.78,171664.59,702400.91,200032.62
388b2cce-3fab-4929-8668-9f5dc5fe92d4,Bridge Loan,USD,939509.91,970979.83,915003.78,698267.46,73437.24
8e0fe552-d1f7-442c-a66d-be34fb6cee51,Syndicated Loan,EUR,993047.82,305009.56,983356.56,302128.5,723038.31
e47f0712-5a0c-4b11-8963-ec352b413cef,Revolver,CNY,397892.82,749031.63,443427.5,611635.11,951190.66
d2d1c9a6-7ae7-419c-b922-824e27b80cbc,Revolver,USD,413925.35,904439.67,834948.86,293423.47,391820.51
2ea7d8a3-321f-43f0-a1cb-dccddd12536e,Term Loan,GBP,891142.35,217722.57,858710.85,514972.99,752719.87
0736cc00-9f99-4f53-b91e-1264dc8ff949,Bridge Loan,USD,665723.6,368703.6,315851.9,434864.2,782285.33
dfed3a28-2960-4817-8397-8818bcf7b3a4,Bridge Loan,JPY,646230.89,123073.25,698351.49,962078.7,978003.76
cd904f17-68f7-444a-abf8-0959e410cc83,Bridge Loan,JPY,70428.62,832981.76,235843.11,396910.81,852134.89
b4804704-3243-495f-a495-7623be8c1389,Syndicated Loan,EUR,544225.02,603004.05,651340.9,47436.95,141023.65
a60cb8c9-b9f3-42cc-8ef0-0adf52bbb954,Syndicated Loan,CNY,89048.14,600128.49,290797.76,268943.66,902277.29
296f06aa-a7f7-473d-b56c-3c4a8c0af7ec,Term Loan,CNY,579082.09,524483.98,925068.05,700170.53,521001.74
79d1eb0c-57cb-4410-8876-a6f895673265,Term Loan,USD,119938.87,633725.05,374240.43,345660.66,724621.86
704fa46a-7997-421e-b393-603a1dc3da41,Term Loan,USD,6786.76,891956.49,76891.57,356171.37,608319.41
3f847831-f4d1-4ac3-9141-82b1838e2e27,Syndicated Loan,GBP,197132.99,349735.22,487508.63,879281.61,600548.05
c219e63e-8c30-49f2-8825-0b6cc0e2d5a3,Term Loan,USD,299936.82,357033.68,803207.82,226413.85,250324.04
9d0b6f67-249a-4b58-8dd6-8acf02438a1c,Term Loan,CNY,525705.66,957137.21,373634.28,587723.82,263433.16
51fc7b98-39eb-4579-9271-0bc07134e19d,Revolver,USD,905932.95,514594.87,320883.59,645680.25,555677.24
ba457ee4-a24c-49a7-966e-fc4930023658,Revolver,JPY,120726.41,750082.26,573159.89,440920.07,979144.56
39b95892-7070-4174-b61a-3d5d4a1baeed,Bridge Loan,EUR,792778.72,942015.15,729013.99,674692.55,764919.87
236be3d3-d076-4241-bd6e-2254b71d8155,Bridge Loan,CNY,631163.8,212957.73,984362.21,191828.88,757729.05
ce67b1c2-5bff-44a3-b72b-024a57689241,Term Loan,USD,616392.14,87495.37,766525.68,240704.11,90862.21
bc26e436-3bc3-4eb8-9ce0-c830b9f5818e,Syndicated Loan,EUR,946344.99,71223.73,141576.87,121920.47,785062.67
a4d741b6-c75b-4b7b-b3be-3951d2f557d4,Bridge Loan,GBP,887160.91,957564.86,833362.82,108437.0,544511.62
845163e7-39b9-4713-96eb-d01c4a4dcbc9,Syndicated Loan,EUR,783097.33,583376.75,444319.9,33842.24,408694.49
2a63b596-4be9-4967-a69f-06dbd79674fa,Bridge Loan,CNY,884232.72,23406.36,648412.74,457422.23,626047.18
ef450763-148d-4cba-b5b7-90de3738e5b0,Term Loan,USD,941172.15,740219.46,168611.56,971703.87,862132.98
fb8df4bb-f879-4757-bf14-f4ea1e13a234,Bridge Loan,EUR,376852.25,336395.4,626242.98,65257.82,398485.84
b5c83694-1305-4e58-861b-1fd26ea9a558,Bridge Loan,GBP,274960.79,572761.99,70263.7,480328.18,191428.01
d6784bbc-38a5-48c4-9e0c-3a4d81ddf572,Bridge Loan,JPY,58178.87,866281.87,889695.66,933944.78,829790.86
16a673b0-aed4-4b97-ac7e-b04ae0e94bb0,Revolver,JPY,849795.9,518550.06,959048.9,83368.91,583441.24
83bfd4fb-6fbb-481f-a092-f156c51b3d93,Bridge Loan,JPY,675466.04,558174.37,543131.77,324507.18,536558.84
57ab303e-740f-4eee-8660-7c8104feff20,Bridge Loan,GBP,206480.81,646321.28,498028.45,983387.83,389630.48
ecb28252-0531-4b0f-94fb-08b0c9f31b9f,Term Loan,CNY,205118.36,776227.89,864896.03,357526.33,167692.03
d9897148-0743-444c-9b7a-ec8ac8360926,Bridge Loan,USD,693599.61,177041.57,447354.12,528551.94,135809.65
9cc3c15d-4938-458f-b8ac-2d56149ea449,Syndicated Loan,JPY,325993.12,190377.2,494167.24,955271.01,720595.3
20fbc7bf-6b1e-4c05-a59c-baeabe25acbf,Syndicated Loan,EUR,707081.77,679959.35,772744.96,452481.45,291828.2
436871e3-5e40-4cc5-a63b-d7384d1e9907,Revolver,JPY,780443.3,681771.62,300566.21,828784.05,442462.98
fc5b333e-dfeb-4796-b30e-05d01fe6edc8,Bridge Loan,USD,944836.9,934416.96,709823.63,211550.1,113567.05
a6ab2733-ca41-40d8-9690-baab25c39d4b,Bridge Loan,CNY,977151.8,49844.49,487167.93,20011.18,104438.89
3b858d63-7e92-4b96-8cde-3cefb8008ac9,Bridge Loan,USD,642434.88,653771.44,58991.39,686566.21,605684.7
7d3f9abb-96cc-4a87-b207-d1f4e3b090fc,Term Loan,USD,243681.46,62929.14,542980.91,213412.32,431260.5
5a196046-ae3d-48d6-8bd3-6561e9b628de,Bridge Loan,CNY,311254.4,323328.33,3474.24,559441.26,647660.62
55b5162e-bf31-4dba-afd5-b85b4e78ef91,Syndicated Loan,USD,267766.29,126930.28,91741.21,54648.01,870415.91
cf378d3e-fc4c-458e-a1b9-519dc31347a4,Bridge Loan,EUR,32783.9,753261.14,454465.94,544686.32,69045.32
80db26c8-74f0-4acd-8426-363d482109b5,Bridge Loan,GBP,855743.18,183303.94,460730.28,768220.12,516804.81
821197e3-0617-4498-9879-86c3a9c4bb4f,Bridge Loan,JPY,158940.03,925785.38,992735.24,865478.52,429250.4
a688b677-409c-48ea-83f4-1e7374da6ec6,Term Loan,GBP,185015.81,893954.15,482134.07,163239.15,906580.29
29e444cb-9f9f-4c56-b447-027eecdff536,Revolver,USD,779757.91,977263.65,211515.23,130018.08,940810.91
582925fd-1ba2-4b0c-9df6-5ffa5a22ce74,Revolver,CNY,935936.48,380773.57,874327.93,556196.88,287331.82
9d7ef698-4bef-4f3e-af3a-9d7e30e2f5f3,Term Loan,GBP,866335.07,791215.1,487676.79,354676.68,859454.61
daba56df-5635-484d-9855-ba3eadfa348b,Term Loan,JPY,907882.79,902318.71,973090.36,212114.33,735930.75
427afaf6-74d0-40d1-b0a3-40973e3f65f0,Term Loan,GBP,65.71,437522.35,920258.96,685816.68,750.11
fd8bd9e4-ac9e-471d-9b13-2d6de5bed611,Revolver,JPY,475602.21,615571.03,822257.44,503930.44,321709.5
24ce73d3-a5b4-4e7e-8b96-4ed383d2b959,Revolver,CNY,432304.45,364541.35,745397.32,163988.39,531233.78
f207e888-fb34-49ee-b94b-bbf58f14c693,Term Loan,GBP,984085.37,333747.13,228067.15,999090.22,933660.01
dd0338f6-e40d-4f5f-a9cc-064bda3d5ca3,Syndicated Loan,CNY,102696.03,215772.56,80761.62,647629.81,956707.43
2ab0c364-1beb-409e-941e-2dfc82e50d6a,Revolver,GBP,640715.01,657742.05,402806.27,579396.02,914653.49
7c4a2ff5-e000-405a-894b-3759d2d21cfc,Revolver,EUR,516292.69,380109.68,227038.84,213618.39,667335.03
6bb2676f-b014-463b-ac97-e7e00062506c,Revolver,GBP,789089.81,669798.13,184865.88,234822.65,305583.04
f42caf2e-71f0-466e-9e84-9a2eb89394d0,Bridge Loan,USD,281281.77,82807.4,895638.03,416362.81,169368.56
b29d10d1-ebae-4bf0-b079-0475523e14a3,Term Loan,GBP,794368.83,609627.27,504717.27,721407.51,217382.49
59bd4a4a-cf41-4edf-ae9f-6e817ac24a9f,Revolver,CNY,755131.74,160687.68,391083.05,209650.52,571479.46
ea7ce9e8-a970-474d-b8e5-df06c615d6d4,Syndicated Loan,GBP,595015.36,769313.61,846690.64,67984.87,381718.58
69eb5bdb-b265-4f19-b2e6-258fe8b4a3ba,Revolver,CNY,237286.61,498182.44,994137.19,348144.91,256316.49
d4cafb58-1e96-4be8-965c-7c96a75909e7,Bridge Loan,EUR,970028.14,850973.32,936879.02,556314.88,152031.79
f9e7b440-21d2-4b9b-8010-a8c888306c84,Revolver,USD,526295.31,185352.51,613265.46,297773.84,124621.7
a5cd134e-75ea-4560-9d46-a223146728b8,Term Loan,JPY,281183.0,283180.58,229071.76,523978.02,715309.07
5c83b294-53d1-4dfb-9fdb-14f4b37938d9,Syndicated Loan,CNY,837388.57,357262.4,779508.89,970343.82,89053.23
4ba13cbc-87de-46f4-95ed-d40fa6c24e15,Bridge Loan,GBP,285582.07,241978.91,320210.11,624726.43,859497.02
548be21d-6b4a-418f-9f53-ca37bafe15f7,Revolver,EUR,278510.1,251190.63,747664.13,487138.41,490400.88
db45b296-f9fd-4b77-ae0b-47b928192d26,Revolver,USD,754679.85,493015.02,553716.82,715107.44,706017.9
9229f1b9-cdcb-49f4-a123-7f7d8fcd3c1f,Term Loan,JPY,227435.32,833317.72,512665.04,80598.28,498245.63
e2bd0b78-a2c2-4619-b575-5ec74cac1ab5,Term Loan,JPY,802703.12,439342.35,104815.14,74037.92,604077.53
08787d39-ed40-4052-a863-cfe88e1ea6ee,Term Loan,JPY,394132.91,343619.66,652110.04,132501.71,476718.25
0b28e357-6deb-4ca3-a43e-23b61f34eaa6,Term Loan,USD,678828.02,141448.78,115590.57,367690.91,955981.85
fdaf6f99-fb30-4b82-8c2c-a1b9d3c3c010,Term Loan,JPY,896324.55,667555.49,818836.0,272468.37,740932.42
4c6e7327-929e-4030-9bc1-763a69d0d484,Syndicated Loan,USD,856692.64,417644.27,34954.72,16957.79,144761.22
c292199d-7986-4e5e-b49f-5e64bb7f3314,Bridge Loan,JPY,354817.3,262919.81,889018.55,885511.88,383861.08
3bb86a4f-2458-433e-b4ef-10dbcaabca89,Bridge Loan,USD,456960.83,175594.12,639662.11,800159.22,859997.18
9d10d3e3-7518-4c69-bd68-fb004903be7c,Bridge Loan,USD,906525.27,507575.16,747006.88,572148.75,20172.98
9149daa5-0450-457a-a701-5e6d46c28351,Revolver,GBP,17356.42,146223.27,148146.85,201491.05,539440.38
edd1f57f-b594-4d7d-851b-039960ce1f0c,Revolver,USD,127790.09,603875.74,603425.62,218428.39,526999.97
e77594d0-0ae5-4433-a756-31aaf76e2c6e,Bridge Loan,GBP,419391.4,819731.81,771210.89,923304.42,738562.77
e2b3f27c-fafe-478d-82d9-e353895ff774,Term Loan,USD,654664.89,780962.85,79007.43,149610.52,713769.37
61fbe333-31be-4832-8757-be3dad677e8b,Syndicated Loan,CNY,710068.26,251168.13,591892.07,35081.72,330874.32
294b4de0-24c4-4560-808e-1e5d6985d617,Term Loan,CNY,264334.44,561791.64,548444.5,385965.0,90909.62
042a16de-beb6-4545-9275-6680af3d38dc,Revolver,EUR,608547.98,134695.04,568593.68,14335.77,454659.79
2a59b696-2bac-4061-af75-1adce2804b7e,Bridge Loan,GBP,959292.27,851250.36,945910.81,725909.76,67311.16
f2c43459-ace7-4b1f-9c4b-f2c8301d86a6,Term Loan,EUR,894006.66,753795.67,111931.45,120234.85,904609.99
6653c94a-1807-4ccf-b282-99e9aa4ab1e8,Syndicated Loan,USD,773992.06,332756.76,640431.94,747039.7,488416.55
33e52c79-e9a4-445f-a1e9-4c0abf7dad1e,Term Loan,JPY,949561.08,830984.57,717191.59,393642.5,397573.34
3e13c8b4-545c-43b8-b9fc-2820b0c34a59,Term Loan,JPY,788760.35,712306.82,143789.85,90406.09,679413.08
5947577c-23ba-4df6-8a09-363fa4283b55,Bridge Loan,CNY,219034.9,405947.96,274808.52,633647.3,87573.91
b322ff50-bd79-44c0-8dcc-50c93787de64,Revolver,JPY,525540.66,949234.78,659194.74,926043.29,146250.33
601df5c9-b67e-4489-af6d-98edc6ff223d,Bridge Loan,JPY,616856.56,290046.48,651180.8,707618.99,321261.08
2caa52a0-8f85-4f4c-9b06-b58812c2e4c5,Revolver,GBP,756116.27,113744.67,875238.75,465581.69,86036.81
cdfeb1b8-3584-4e69-9c3a-30ee1df8a7c1,Bridge Loan,GBP,645754.7,905080.62,107348.37,102656.69,821679.38
da8b3a51-1af8-4930-bc19-2e5955742bf7,Term Loan,GBP,698372.88,456274.94,929107.3,284096.23,76012.36
bf250029-972b-4478-bfce-7c86ef70933b,Revolver,USD,349793.17,270490.09,93865.19,646117.38,834400.57
94d6d3c4-44f2-49f4-a01f-09b00b285187,Revolver,EUR,329603.17,387879.07,632767.92,571193.21,63159.72
255bf59b-40c8-4a7a-8c0e-fbb0b63e79d2,Revolver,EUR,707545.61,152065.57,397484.89,729982.17,173251.01
f5aea515-6dbb-4998-a725-453bc5e59953,Syndicated Loan,EUR,7865.52,218501.49,258849.56,776672.06,395515.85
45216224-3a69-4c73-99ef-bd8abd9c8101,Revolver,CNY,899423.56,271810.49,36444.86,90227.04,474904.83
1078b755-b3de-464f-9211-b6cd49ef1116,Bridge Loan,GBP,628899.01,765940.65,934332.12,317755.66,209536.67
33044117-1235-4987-8865-9d6c4b15818d,Revolver,EUR,84707.52,52232.76,9955.87,859836.21,735244.49
760b0921-b38f-4507-abe4-beed08c245f6,Syndicated Loan,USD,498593.32,596573.67,598591.05,803837.01,60858.88
891e4eb0-e5e5-4fef-bd03-0a623c701a7b,Revolver,GBP,539722.2,355141.73,341370.71,851284.82,178425.74
44cd927b-0950-4908-a377-6437c1294a76,Syndicated Loan,JPY,383386.59,160414.16,750794.74,647072.89,276437.25
4596e736-3a9f-40d2-a9e8-5a54af959f20,Bridge Loan,USD,642098.02,357721.27,601106.74,338465.93,669505.7
44daccf9-19f5-4c10-9470-6ebfaff962d5,Bridge Loan,GBP,710005.11,830223.32,42884.79,358184.18,254679.78
0771ec75-43eb-44c3-8402-dab4b792a17f,Term Loan,JPY,233780.15,938763.49,514848.66,446055.55,157843.92
13af0eb3-ff61-4617-bb84-52b9476b20b3,Revolver,EUR,698317.41,327088.96,59648.97,852951.14,870723.3
7e665e16-add8-435b-91b6-475cf18b7a18,Term Loan,CNY,83606.76,994665.78,836648.86,883016.76,1707.3
9a35b572-cf60-4a4b-972c-c5f21c26d7b8,Revolver,EUR,931203.56,849046.9,182962.48,554839.63,713160.66
85cfeeae-0668-4196-9447-d13835d0b2e1,Revolver,GBP,111624.95,382948.83,368037.43,587780.41,883426.66
72fe162a-2af8-41e1-86d8-a1205933c43e,Bridge Loan,CNY,853995.69,559547.69,368984.09,851884.51,431833.48
b73b1975-c419-468b-af56-5dda14fca22a,Term Loan,EUR,801912.66,157098.7,425054.36,827401.23,774172.59
80052a22-df3f-4027-ae71-48ef1aae2969,Bridge Loan,GBP,447380.43,308150.67,144626.9,999918.88,246115.14
84a7dbe3-e1e2-4d5f-b368-fcdbebbb0192,Term Loan,EUR,579479.03,942389.88,801119.29,865675.85,581238.95
db6a4cee-04be-4108-b613-40aa50ca9534,Bridge Loan,JPY,671566.92,464762.5,489095.57,278955.33,994267.83
d2a3480b-20aa-4cd0-bf93-b1040ae341d4,Revolver,USD,580189.76,417592.44,970836.77,219765.88,999003.68
a8f1a45f-a039-40f7-a593-3b04cf8f6096,Term Loan,EUR,45850.31,10212.75,94882.21,940238.55,183996.38
68899f4b-6f59-44e0-891b-8cf9d47eee00,Bridge Loan,JPY,123729.94,123843.23,527122.67,168346.53,354598.23
19b5b6b5-1355-4b85-a2be-d29255b3c040,Revolver,USD,213759.94,317993.99,958620.7,590126.33,874355.22
4734793e-210c-4922-b4f3-d33458adfb6b,Term Loan,USD,392351.58,72839.0,939341.43,683178.62,65276.69
1316ff2a-2e41-4551-b2f0-087080269a77,Syndicated Loan,EUR,71732.59,179596.51,472067.41,869670.48,45193.53
f0313f42-26f4-4585-8361-4bc3e3acfd3a,Syndicated Loan,JPY,806707.44,969444.14,32252.12,336983.13,646917.6
574af80e-b6f8-4ccf-8e62-7b795eda8ae1,Term Loan,USD,660827.25,248375.61,656685.34,374376.95,531793.53
c6438662-cca7-43bc-b309-378985dd2f5e,Term Loan,CNY,331365.0,42326.93,810536.54,289006.04,128663.18
1d6cc43b-065a-486b-bed6-7ae7e5c77b28,Bridge Loan,JPY,681888.41,773720.47,438089.62,944570.11,867112.07
3881fa0d-7483-4707-91bf-d89013e42752,Syndicated Loan,GBP,203046.84,40414.89,293189.31,337668.85,828212.67
e39e5ce7-37d1-4ada-85a3-01dcefc54ec6,Bridge Loan,USD,19437.01,254787.54,896410.27,522995.85,806927.76
cf4ee012-8861-403c-9196-03acb392530a,Term Loan,USD,53897.0,17303.88,450576.56,856822.54,387733.44
b257fd3a-2ec6-455b-b5c5-a3768bc03370,Term Loan,USD,418078.71,776219.52,232426.0,321069.7,722038.11
df1d9be5-e411-481d-9a8e-6bb7e03593c4,Bridge Loan,GBP,121969.14,766347.53,614170.01,879381.78,700855.24
2073d4bb-98b4-450d-822b-59aa75b50c01,Term Loan,JPY,273654.26,923005.62,90498.69,734046.35,636913.93
fbb133a3-5702-4eee-80a1-3a9635453465,Bridge Loan,USD,595375.28,741399.31,644125.38,820817.45,398737.81
efcf3f33-892d-4deb-a25a-aa4919a2e07d,Term Loan,EUR,852108.3,445590.58,421814.14,87262.24,256282.28
8a8f6012-8e8b-4927-9e3a-631158c86556,Term Loan,CNY,443049.4,826857.42,684561.29,42493.61,519965.86
ce15fe3d-b110-43a1-b53c-6e82a1d5f65d,Revolver,USD,468226.16,534202.45,221124.17,82137.14,428511.24
7cce57e4-f7f2-4bac-8890-46e396242b15,Term Loan,GBP,73095.03,537575.96,34704.64,991694.09,253222.88
65eb2617-5989-492e-bb57-6500a183251c,Term Loan,CNY,256630.59,419985.23,383729.84,677032.72,585435.1
edcf218d-d0e6-403a-b08d-d5569f4ac43b,Bridge Loan,GBP,652303.47,134837.73,339918.95,129597.19,346308.88
f6053c8d-a40a-4170-a10d-25b3aec58976,Syndicated Loan,EUR,828757.25,318672.54,510437.01,789050.35,832380.2
00db348f-2f28-424c-b950-9bb9a4ff7c41,Syndicated Loan,USD,936898.55,235658.65,899204.15,175746.11,538575.37
1bfb4fe6-4674-4184-944d-873c0328cb6c,Revolver,GBP,371549.77,705919.48,946808.27,994030.53,932703.87
ef21de33-a884-4927-8239-11491248c678,Syndicated Loan,GBP,242301.52,306461.71,723951.38,171376.08,129987.09
ab0b4992-26b4-4f1e-b0e2-e3c4ae11501a,Syndicated Loan,CNY,254342.13,764679.5,518959.64,889452.58,491062.15
55fd0079-fd66-4578-8b8d-ba344821e647,Bridge Loan,USD,793221.26,706164.66,544897.91,792791.21,183844.41
492969df-6d92-4f69-bccc-8c4c3bd2859b,Syndicated Loan,CNY,318243.0,962661.5,788166.4,534044.87,146666.05
3dc5b284-d03b-4311-9da6-178023ebd2d2,Syndicated Loan,EUR,438324.13,563434.17,247679.12,48349.21,676232.08
1958cf3e-5e0f-4594-b4dc-c892d9ba6df3,Term Loan,CNY,351815.13,490454.03,373494.88,152803.33,697989.11
12c203d6-1ed7-4d96-8e86-67941770cf30,Syndicated Loan,JPY,751880.84,300480.46,56106.07,324004.34,713121.67
64b3df1d-5cf6-4324-a30e-4c93e6a00a57,Revolver,EUR,628926.88,507173.6,704031.0,613319.16,958995.16
984e2310-62c5-49f3-9061-7d7a4dae2962,Revolver,USD,423804.44,968730.21,856561.43,841957.36,279443.53
eff90f79-1d06-470c-932f-ef3c367bb43a,Bridge Loan,CNY,862341.15,252223.51,414476.29,466534.69,682107.47
4f5917d9-50cc-4bd6-96ac-4ded7cfab9d2,Term Loan,CNY,544088.23,696326.93,857563.99,315925.86,179496.5
24230afd-9db0-4721-953a-e3fe642d9aaf,Bridge Loan,EUR,256761.72,473997.79,189344.36,64295.2,149990.38
003bc5fd-3871-464e-9073-18f17235daa5,Term Loan,USD,911581.4,937482.22,80508.79,854966.59,534978.05
aa8c6f09-4076-485b-b3d4-837f7f6478df,Syndicated Loan,EUR,767935.93,454848.66,512811.82,972954.48,386909.34
a271f056-f74b-4110-ba89-9ac9bfad39cb,Syndicated Loan,JPY,351664.47,137385.65,733386.74,791489.15,637278.03
9b3d8866-5d78-4a89-be97-eace536c6fb0,Term Loan,GBP,382712.96,954741.56,495949.59,698437.27,904219.61
e55a6e23-240a-41e9-aff3-e4f415b2710c,Bridge Loan,GBP,360886.14,230026.79,369914.32,101857.41,739577.9
6a3c002e-74dd-4b27-8d8c-1ace19f93bf5,Term Loan,USD,360482.94,5129.24,305390.92,605573.78,895943.97
9be866b4-3545-4b65-a491-450ebd9bbb41,Revolver,GBP,321948.29,991957.2,801945.4,801148.36,685009.22
14dd3853-1353-4a9a-960f-2b1a8b311901,Syndicated Loan,GBP,434336.9,674665.45,14828.08,682726.9,991683.88
bff3ea15-6af1-49f0-870e-7a81eeb7df08,Bridge Loan,USD,768249.4,995348.16,739833.63,418500.2,876414.19
3abaf2cc-d5b4-4f82-8d56-0420df69f2d7,Revolver,GBP,920668.94,634225.09,186250.16,241718.89,340128.88
82e03ae3-2dca-4de4-95a5-79fc3fde1a72,Syndicated Loan,GBP,51255.94,120211.72,963575.27,906515.22,557952.21
