Report Date,Bank ID,Total Assets,Total Liabilities,Equity,Net Income,Loan Type,Loan Amount,Interest Rate
2073-11-20,7277.0,124536318.35983749,732365822.689323,263966683.95882475,1517504.5879843468,Wholesale,249835.48586344798,5.74794757872233
2073-11-21,3267.0,71878180.12113783,612948509.0609783,167864529.24883112,1657032.4100458124,Wholesale,792246.9688745667,2.7927961039221882
2073-11-22,5258.0,466651882.2535988,795576832.9889746,770485007.9631667,6875998.088369973,Credit Card,1707652.9270103292,4.962480006934481
,1970.0,6558695951.8573,19188286.750608966,704760174.2292396,3672691.006946169,Wholesale,2720871.9527662005,3.4455607134892103
2073-11-24,,565068063.5486484,933749925.8790759,625790390.4972655,225035.79093925725,Auto,4377714.418107226,1.9547978610828713
2073-11-25,1945.0,759349756.703194,73958257.63830309,463600180.87968624,674271.4455923755,Auto,822296.3615604109,0.800245032917694
2073-11-26,6618.0,470003839.2481218,904729105.3695245,448015926.1566072,-22952.03148801392,Retail,2783151.701110424,9.288873457835031
2073-11-27,9191.0,384696514.1262289,192038107.06936577,517874207.6965609,-666727.4246672832,Retail,1020366.3120510681,8.168390222612047
2073-11-28,2495.0,822385291.8049511,260725464.9539955,818708028.3291626,8265284.623272575,Mortgage,9366327.869788893,8.927124701646582
2073-11-29,3047.0,463923162.87562525,871925661.3355308,596588071.1362585,-377970.85750692035,Wholesale,1418985.2540549086,6.440635191557041
2073-11-30,3886.0,142401164.89016634,451987509.6241674,746713658.4430599,4449421.519886552,Wholesale,1448300.004640928,7.5603950148560255
2073-12-01,6188.0,275245970.7877953,694722041.4356028,261935088.5283013,-642133.1048713848,Mortgage,1552547.2215850393,6.749984269119908
2073-12-02,5158.0,561822028.1291466,900081176.4376493,478289662.79949015,7162144.340836497,Auto,2647923.1730695874,3.882546592255755
2073-12-03,9924.0,403174560.4345254,292303928.1686715,630764165.4814446,-390681.0348944281,Wholesale,4506319.839232622,8.893730282084826
,,367026517.40527636,136627798.61690262,315831602.9191243,-352089.01683219615,Credit Card,2547784.674025033,3.518434466575837
2073-12-05,7733.0,669095465.4332662,540919383.4170793,519942627.3038308,2989444.6496691946,Mortgage,1024058.1209418898,9.975976169888622
,2657.0,636684085.4840087,388869299.7680955,840264705.0540313,2971532.4625802785,Wholesale,,9.580407143268959
2073-12-07,6043.0,314712083.59301597,798958381.6183996,78273447.05429645,1938733.4993933933,Auto,2533154.188448258,2.05732898852429
2073-12-08,7360.0,360067178.2779376,6043875.555582826,809173397.4977798,9401195.117377724,Wholesale,8400299.490075385,5.777552641789697
2073-12-09,1478.0,5266200642.395922,580805388.2037715,603546674.304277,2588770.727077011,Retail,8815209.158401038,
2073-12-10,4953.0,921366294.319101,516418177.390717,411858066.30373317,330065.913882738,Mortgage,1440860.1778096978,0.91726273696275
2073-12-11,,324890535.1141544,849872150.1397772,561687072.175822,9554596.011911731,Auto,192666.9980075565,3.9373473208410017
2073-12-12,5043.0,292585691.81225526,576990051.7413907,606335465.7349046,5864971.521426413,Wholesale,6434174.235058814,7.558852429716967
2073-12-13,1597.0,266014739.8331582,995684045.5165648,780953435.4449258,-997140.9020787468,Retail,2349528.648845406,1.9736816655997709
2073-12-14,9356.0,142365392.67921004,27506940.7916237,802322568.8935133,2708772.243551962,Mortgage,6509396.6218133345,4.474288019098127
2073-12-15,3324.0,2644579358.8941026,504069769.56677324,740274906.7326869,8906720.269648602,Wholesale,7607326.7863645,
2073-12-16,8299.0,3615430772.324144,976028896.0573353,18093525.61076491,5234352.772710086,Mortgage,5854532.69373474,6.006044480727614
2073-12-17,1569.0,537895822.172923,945656750.2633616,557550120.0179014,2496553.608704502,Mortgage,7812307.37251912,9.843876123309862
2073-12-18,4328.0,691339306.5951507,219377447.66997844,431968620.0196703,807174.7589679412,Auto,4354206.434654042,6.039168604288778
2073-12-19,1140.0,53499283.44760676,827393514.4320207,576723161.7066214,6829796.487948216,Mortgage,4634670.291829067,1.3320804254860863
2073-12-20,,561847329.0837673,805566967.177875,605866203.9953505,5112523.129178547,Mortgage,1782300.0388665716,4.21502481685428
,9878.0,255733972.9298911,962524804.4675459,616500051.644297,7654331.806213951,Auto,7669823.677298653,4.290050729869521
2073-12-22,4280.0,239884373.1035456,509861123.1294396,350629356.90994084,5564892.508494411,Retail,3241804.613726053,5.982415851251734
2073-12-23,3763.0,789936203.765839,529708095.81296146,,78369975.35932527,Auto,9359790.000504363,5.699616199137501
2073-12-24,4590.0,154323765.96656108,786675746.3642558,16957857.164531432,1881447.1278342344,Retail,8190797.1320146965,4.578555855746405
2073-12-25,3038.0,329771048.5269617,998989376.3410857,935509314.6627619,1030173.0487748543,Retail,5177062.0486338865,6.289028792300582
2073-12-26,2074.0,638000718.5470114,309826172.9299392,987994710.4751745,5715986.913480929,Wholesale,253515.8116052143,2.724841328662608
2073-12-27,6622.0,643230496.6448239,683617963.3546844,401545518.83075213,7008582.032274869,Wholesale,7629204.565520861,8.569668657547506
2073-12-28,3225.0,49039848.35523422,671478997.1081957,420193750.4771396,9685679.696714208,Retail,,
2073-12-29,8523.0,73486291.49015586,,460066055.38038766,5825550.784700593,Retail,4415720.50185362,
2073-12-30,1363.0,655707889.2740449,649836590.7229571,294153109.3339462,7040285.719044505,Retail,9728430.781164302,5.55630520688962
2073-12-31,3030.0,,,436077965.7832931,3083678.62180869,Retail,7073453.877235472,5.978333261099268
2074-01-01,7685.0,6989532273.334887,311508939.20972335,359291541.02476895,6705467.236862682,Mortgage,9337776.071744889,5.034876037457883
2074-01-02,7465.0,987122724.555108,969208100.9986414,20541326.23424824,7505600.055622339,Retail,8915728.286321677,9.120280791554972
2074-01-03,7791.0,352228633.15453357,336400422.7764242,,3182600.4976379746,Mortgage,7784913.495399234,5.181614578490022
,7157.0,242568441.66929784,255889496.4222182,79587755.5348903,85946671.58745287,Wholesale,2246260.5199558088,8.128952226611256
2074-01-05,1617.0,99550704.8426084,792863808.3336922,239554543.90394115,5766680.225665199,Retail,8032607.741871859,1.792020673906846
2074-01-06,6437.0,326501002.8668097,498153338.3387879,100678067.12009154,-659971.2145115426,Retail,947985.2703664184,
2074-01-07,2982.0,277576791.1921163,184063235.14620468,230967028.11211944,1724193.410759624,Mortgage,713979.7078045516,3.072738106060555
2074-01-08,6710.0,577219415.1317234,359705038.00226897,5050018.648766013,6934619.598031325,Retail,4572559.632336044,3.390873101290893
2074-01-09,1193.0,,204264704.95625952,988791536.5031384,4627017.039220535,Mortgage,,9.380901430165428
2074-01-10,9164.0,232298377.3427796,209816821.5430791,110132340.53042944,3852462.381901486,Wholesale,4521633.244344868,8.24692512866939
2074-01-11,5458.0,612932376.850698,76717943.61365369,840239303.6909626,96629691.73325615,Mortgage,2876323.4873319007,1.77335632912252
2074-01-12,,323744598.68149847,645543085.6007396,102975577.57564665,3408117.461775439,,1727306.222213242,8.833033308220983
,7911.0,354286519.93396133,371897693.99241257,312022453.4323026,326159.626405729,Mortgage,1915502.613605001,2.9890136539610195
2074-01-14,7540.0,,60452252.030905105,941612454.6540407,3012944.8729129685,Retail,9643684.632979468,5.0404927673441335
2074-01-15,1526.0,119100341.70531939,651340152.265702,311483544.1987759,9610968.90106862,Auto,5536575.546524407,0.9527591119599204
,8154.0,774474903.5864962,,654982200.1721139,8851995.339118961,Wholesale,2877988.408391421,3.2143350154378805
2074-01-17,5879.0,965468976.3601228,162892062.3366958,318960967.7328787,8260332.4135952275,Mortgage,3868603.192514302,0.8717527149479948
2074-01-18,6845.0,491335755.0700096,960360542.5115287,942946044.9172393,7579158.275011145,Wholesale,8110867.397754687,7.682969742317549
2074-01-19,8971.0,560299061.173239,75702668.62625928,11465253.720137935,4847110.590894222,Mortgage,2714519.471688251,4.642187416254506
2074-01-20,3673.0,385258288.78238523,387278507.89935386,251883578.56373796,2863843.1975717163,Auto,7721078.523377953,6.268212784087249
2074-01-21,8760.0,956761521.5403564,615925206.8814574,413762557.8642237,7629204.89935364,Credit Card,3360159.5118632005,8.628939086644792
2074-01-22,8197.0,133811566.58682202,993421046.121686,824644225.5442458,1402647.9881822346,Wholesale,5380877.743745705,3.4037595818836146
2074-01-23,6101.0,813708338.6453121,83377821.88981943,573446282.7974486,38788820.02202247,Wholesale,8469992.919554101,7.770597310706978
2074-01-24,4526.0,650775402.7134551,931585214.1791983,894907195.6212988,8278663.854218507,Auto,3676788.6459530103,8.241660711802659
2074-01-25,,791704776.3501202,880996010.5290257,883842483.1280785,2952566.390285319,Auto,2892163.4936527973,1.5796859583140472
2074-01-26,2634.0,,779391021.917539,955362916.5965776,6918891.160562532,Credit Card,3561030.753730991,3.952972575780996
2074-01-27,1093.0,496656158.3787213,103546317.9096709,183523309.94598198,3925137.3944601994,Mortgage,8672681.904724697,2.748429624714415
2074-01-28,4366.0,,291572017.67357934,422881580.20697427,544022.0739377905,Auto,8035602.768818985,4.2740350531413185
2074-01-29,8716.0,779732127.638225,271845409.4788435,428006654.652974,4116366.089784016,Retail,117716.89157599512,9.848251048730027
2074-01-30,3946.0,844725935.6895659,534726088.198089,123924588.51637548,-997476.5443292944,Auto,1353774.720350828,5.8544900998467915
2074-01-31,1088.0,686568980.1821955,120845392.81611481,945163505.1635593,7425677.10924408,Retail,9829368.525903052,7.839137194350911
2074-02-01,,5944068215.932847,816447373.5207182,363372406.38317317,1374558.0602788175,,3779377.6012920537,6.439726038839206
2074-02-02,7137.0,730596983.1988815,682491406.6335613,639623451.235963,3083526.3376682,Auto,1830693.70137488,8.213446488664507
2074-02-03,7357.0,957515547.4687808,,604568063.7343148,2842371.0231969487,Wholesale,3594870.616080584,2.4623004641919866
2074-02-04,2445.0,571110352.1793246,223402250.34638584,237728812.568679,4457928.557462403,Mortgage,9422572.770071307,0.6981113531306896
2074-02-05,5621.0,381092939.7889169,620852370.2030325,572676390.2957364,7198517.666221196,Wholesale,7838698.515526207,4.157241963418214
2074-02-06,,680839959.7247796,851105029.5921223,257072860.9981275,6207321.55714224,Retail,368605.63577015884,3.267352051883316
2074-02-07,2830.0,70045234.88368101,51399117.37880146,286569039.5511665,6087884.023598523,Auto,3296611.2307740785,7.24952494824306
2074-02-08,7785.0,498892319.3718731,551040979.5768344,550947047.7826831,9549021.434566066,Retail,5957075.011354507,4.079557673429617
2074-02-09,8391.0,773627108.7861447,727495308.880038,457371002.53458303,-189404.45589477394,Mortgage,1099840.9236692635,6.543850261391726
2074-02-10,1554.0,169794886.34611446,372203059.3454944,423857566.703383,742619.9879860566,Auto,1095267.5471236103,8.227370082680181
2074-02-11,3434.0,401006687.3423012,354186531.95492476,393937588.4799527,-388544.6832264697,Retail,6716322.829124606,9.548970343291032
2074-02-12,9872.0,350936412.8071791,33266068.667842217,754930092.1071311,2141615.8961004526,Auto,4789192.542694987,0.9351982683238731
2074-02-13,7919.0,335634065.89806247,490217098.1582555,281626649.18138206,733908.7627384791,Wholesale,7649317.33417155,6.877867074411427
2074-02-14,6593.0,650975962.4911166,596711161.3827819,313345587.0245929,2737188.083157664,Mortgage,4459957.175680042,5.761230758282642
2074-02-15,1202.0,497998580.91651225,740654185.244486,579747821.5612342,5261617.944738227,Auto,1767894.2949346793,9.950631574591833
2074-02-16,8153.0,797517989.5246248,87247358.87561339,964345248.7937597,5260056.274252557,Auto,1907057.5826316809,3.5946076796831674
2074-02-17,5542.0,58791556.39697043,417245861.0214865,291794680.85429966,355125.6275493731,Auto,6068613.252741279,7.024736154249723
2074-02-18,9010.0,454455323.4959696,258283647.55469435,,5757635.201223314,Mortgage,4132419.595174897,1.4229475131188347
2074-02-19,1828.0,14984722.908616932,207671463.5493808,129209853.18685754,1686780.56436075,Retail,430841.62631544087,7.754109997328642
2074-02-20,8170.0,221638954.72847927,246410967.62616137,641172788.5047145,1977458.1409710604,Wholesale,8868942.283900294,7.203464505628347
2074-02-21,3022.0,775600494.14309,361207755.81982845,251969412.10439068,2197942.9972406067,Retail,5862026.854568149,3.1729958944256267
2074-02-22,9294.0,106944879.56396678,733051976.9988842,526494704.40776676,1613045.2532362938,Wholesale,7504144.885431527,5.374932829918936
2074-02-23,5211.0,106473704.75902376,436254894.8256428,420640781.98560405,5569331.778328601,Retail,4447575.111752361,5.920486956703825
2074-02-24,5954.0,402036985.99587566,,,499931.77515446884,Wholesale,4651789.086683855,8.186409422072403
2074-02-25,5087.0,777164682.9285864,348044341.4181737,833059330.5844783,2042412.0931715686,Retail,377725.28835611616,4.997098724138483
2074-02-26,,638384853.503591,110586997.84846966,,9801500.77056916,Retail,3888891.1299400297,3.8102393303292508
2074-02-27,7785.0,781973524.968587,212673901.7774199,450897780.4016281,3289261.1958358185,Auto,1524876.9921391257,6.935505744819941
2074-02-28,9998.0,50498880.09724114,130188314.07821646,,4683415.571359986,Wholesale,3109650.8793609217,5.033915513775225
2074-03-01,8166.0,564161982.2206786,972024953.4552536,412946787.82881355,2107930.610804755,Auto,8843712.260890475,9.703436185466316
2074-03-02,5655.0,453839372.6745821,14963518949.309273,502131729.2733689,7150781.826800593,Credit Card,1901745.1784282622,8.78237699553215
2074-03-03,3074.0,896125307.9595485,625322493.4352267,619322345.3294085,4848456.597361164,Wholesale,9534258.20778622,4.301662007792003
2074-03-04,,737601976.436271,251308655.86440605,,34656417.58308605,Auto,8202005.083729098,7.414105809130803
2074-03-05,7918.0,424916707.3081574,175111718.05415028,732303841.3071903,9762740.862105286,Wholesale,4956871.200764907,4.544634428525365
2074-03-06,4436.0,554295281.298141,842115345.5221316,906413391.9436162,,Wholesale,9687591.304655239,0.6293584098958791
,6048.0,2977859353.7049384,73641614.91858833,68593176.09084049,1198624.2125023585,Wholesale,6873304.1141305175,4.759718847437479
2074-03-08,9489.0,441705803.8360631,693526475.1249881,,9292382.10314318,Auto,2023785.2573377267,9.089232352949107
2099-12-31,5872.0,634448279.4614587,295555611.46155393,675875903.322822,99464962.67044947,Credit Card,688974.1802622447,8.397024857566754
2074-03-10,1360.0,1521227774.1772516,490123591.2876233,646241470.5825344,,Wholesale,7605674.225254868,1.5327466044284028
2074-03-11,5599.0,333850668.6014069,728980264.7717282,458917984.3507851,8975838.042108031,Wholesale,8289496.920967955,4.052824698333613
2074-03-12,7731.0,279879769.1313896,37303394.90727728,828407786.8576226,6663496.4467819715,Retail,4754479.706622868,5.685521040434798
2074-03-13,3077.0,801001600.8752909,176379014.8868206,749677285.8332683,9486883.115308238,,2710973.6111587877,6.97986590757421
2074-03-14,3173.0,942001566.847126,647501821.2030917,,3453112.186289021,Mortgage,507955.5665733375,4.7017989088085
2074-03-15,5691.0,414886296.8153525,919813675.1655531,836014408.1088685,5717092.204787302,Wholesale,6041473.257670007,9.439346541897372
2074-03-16,2389.0,78024066.36684075,258846999.6505802,82793629.9949574,8261527.70060038,,3436373.089513557,
2074-03-17,8962.0,94457431.6399816,150528329.70081905,416607264.7457756,887585.0680165356,Auto,4445081.898343036,4.862356644864904
2074-03-18,6971.0,400189364.3854029,924898896.5210652,357123577.0181988,716142.1811089753,Wholesale,3237204.9226995953,8.69718809797904
2099-12-31,4514.0,395589490.82162124,865466383.7243168,835188309.2912886,3586384.3784415843,Mortgage,4520582.022870142,1.7630989922320406
2074-03-20,9454.0,147010238.16900265,909879679.6993594,236416994.07951218,440404.55411201506,Wholesale,3209267.2434821497,5.342964792917195
2074-03-21,3919.0,807316293.9516854,125593843.309041,110861143.38589503,,Auto,8414036.75657982,6.055692096973268
2074-03-22,1001.0,500634629.73875916,923627920.3924975,78978021.67788973,6353455.534946771,Wholesale,7102115.604501043,5.067175476682121
2074-03-23,,109950802.44790149,581727790.9063998,,847471.7977257178,Wholesale,,2.5825145864496726
2074-03-24,1393.0,99621488.29426177,667280052.2391899,306622573.4696675,6432854.157830852,Wholesale,5842928.414832181,1.4291515558818413
2074-03-25,9497.0,446518519.46092045,454664616.56134075,190133043.31746128,3560360.3825704046,Retail,7957820.73400508,7.06078241290816
2074-03-26,1529.0,117719626.78747799,356042592.52460456,909581103.3862985,9896849.647059508,Wholesale,1985113.9243965305,4.0004363391097355
2074-03-27,5623.0,561634924.1922853,113740948.56689863,15998479.170424292,8321394.075964928,Mortgage,7851369.055421946,6.5904360764245515
2074-03-28,9862.0,385630619.2283435,224392107.2307075,441768665.01046354,7748080.795813557,Auto,254693.9915946851,2.1928764091523356
2074-03-29,5068.0,919754667.9913114,588044547.1732712,486102704.1862464,2264881.461156408,Wholesale,5383552.022746652,9.13248163302196
2074-03-30,8507.0,419491192.01218915,317546891.7863087,539469862.6978052,7700695.2812002,,7986895.098496654,8.447022416846107
2074-03-31,7495.0,614815732.9093575,120578123.14803882,761006081.981035,3396813.633343202,Mortgage,6560737.051686797,9.535686222383786
2074-04-01,7953.0,811542796.9063281,709926651.970666,7377060.558698931,5296771.026493996,Retail,5737044.562127019,9.347773016702117
2074-04-02,6053.0,303573255.04237837,529007002.21329594,237458210.9426755,4085497.9582847403,Mortgage,359717.278374505,4.731410239063416
2074-04-03,3672.0,512376611.52558964,42042836.87978828,781660524.0512481,7481700.217643708,Wholesale,1901223.2855827566,8.755643555186845
2074-04-04,2713.0,,672854720.4173852,339928478.28125554,5003873.364407192,Wholesale,2251267.8938824018,0.864649700302941
2074-04-05,5044.0,433336628.29941577,861640502.6155986,576308220.6050265,5897158.403016914,Mortgage,7527902.103663028,
,,376445502.50267196,775946223.5876349,283123888.3325673,5144290.886505204,Auto,9209078.344439631,6.634506235560535
2074-04-07,6134.0,428760883.7229464,924758507.3796484,84792517.25167486,8856660.010393744,Mortgage,1478280.1707771015,6.678900713694303
2074-04-08,7619.0,108302835.45012854,338556946.268706,252810718.34692886,,Auto,510602.67172364297,7.862746520856873
2074-04-09,8445.0,399002281.4033001,88992763.98852685,824473178.4920108,3728187.915398038,Retail,7141559.313601986,6.816564581914459
2074-04-10,7602.0,6092775921.286748,714412838.3629079,341219461.3739316,4581544.701579058,Retail,3266570.826833705,9.10683551337439
2074-04-11,1037.0,937118039.0440141,902065183.0729522,549400442.3288311,903809.7667649139,Auto,3134917.9936406617,
2074-04-12,4775.0,242485615.11166462,319677946.9875664,14064378.935690716,2425562.7969761402,Auto,6627110.430885396,5.6370288288779395
2074-04-13,5085.0,301200786.4030868,,522554983.4833766,7343055.13231954,Auto,7979800.581660699,3.7806235851822283
2074-04-14,9710.0,73828564.68642332,715144579.5981612,724844736.4215585,6084247.184110963,Auto,2902903.218095219,8.380807347062575
2074-04-15,,116465363.36048116,,582303101.9341825,5684030.183546266,Auto,9861325.990832036,
2074-04-16,7744.0,345774525.17556196,829721621.2014873,23698502.798840944,4095430.521450205,Auto,7873967.484314707,7.639366027507486
2074-04-17,2041.0,685423638.4199841,746128816.9055328,22140567.056170415,3453575.573020527,Credit Card,733752.0632949582,5.154769217903699
2074-04-18,,292912028.1170643,401033534.57874876,,,Auto,6873797.511666859,3.172296715081525
2074-04-19,2394.0,76321855.50074247,423583082.9386619,215248764.47320697,9042512.904907731,Auto,,9.412814582965044
2074-04-20,3869.0,731136875.8071252,804830693.7642301,,9724885.777925914,Mortgage,519007.08440591715,9.891532449463533
2074-04-21,4676.0,467298606.28238803,4554021595.525682,32423808.949146952,13560994.505239505,Mortgage,5382491.099040416,9.891971239625747
2074-04-22,4721.0,519678009.79269207,109652979.38894856,305534744.2776972,3529567.0183752086,Auto,5217265.972568612,5.848790469789749
2074-04-23,6690.0,2286893404.9662585,218730364.513868,325601912.616099,894162.8765553315,Mortgage,,4.734764871343726
2074-04-24,6818.0,613431146.0727198,505834796.3332618,852424652.871454,6806820.501042445,Retail,4318239.815694148,8.495668057086682
,1234.0,6236219890.988472,9705505101.037802,804692406.2516056,6301568.663624285,Wholesale,2490212.6412845277,8.612398851422123
2074-04-26,4140.0,554204711.8142028,,832148964.248361,-765805.6598327295,Mortgage,3299756.922387984,
2074-04-27,9638.0,587928739.7751135,304060101.07037836,941845083.5355998,2426559.282272166,Wholesale,,8.721069830788943
2074-04-28,9199.0,374188952.6726362,749543161.5935767,372744342.6730067,2565382.666835771,,9068988.942885138,5.521930680632051
2074-04-29,1999.0,83548161.55479153,862610030.0958968,218632062.7944623,6882157.188442146,Auto,9813835.713788057,8.522745819174505
2074-04-30,2334.0,429112896.4444857,130801749.75361302,737298944.3714274,,Retail,4523107.248109898,8.792315463687036
2074-05-01,9325.0,924714667.703487,519197687.37876105,84161465.65368718,9130636.282227851,Auto,8629569.479906615,9.456351924805574
2074-05-02,9247.0,680534835.4009303,150590918.17959726,977568645.9567947,-102657.2812325058,Retail,8944762.944580862,
2074-05-03,6088.0,490729565.4575677,722330676.2268583,745346013.2372634,1356218.9007361755,Credit Card,5688419.383624288,0.5106305006217113
2074-05-04,6479.0,621262402.3941,157838079.95889124,285798751.5326767,-723184.2551314444,Mortgage,2947953.761365716,6.350898217217792
2074-05-05,7090.0,558978271.6889635,97572856.36731677,791250348.2766008,9909212.708345082,Auto,6409630.993763183,5.979674311923464
2099-12-31,2111.0,912490720.5510209,441281937.9248419,911567557.9439006,8127187.0341425035,Mortgage,7635683.568145291,3.647329797270898
2074-05-07,9335.0,224623935.3048692,95630344.64039509,153187047.75209588,6463069.796080087,Auto,7742936.674532609,5.380341662178511
2074-05-08,3916.0,888797641.639048,816261872.8922131,661041624.5904741,9853276.201927107,Mortgage,5014146.056986594,5.932830675884745
2074-05-09,7799.0,688782411.4800868,827015532.288365,144045591.5795734,-823462.4531503015,Auto,6976444.287119616,6.596750434810076
2074-05-10,3103.0,128618673.73344213,512215452.15342724,568795376.6538392,8216474.6261919085,Wholesale,8366314.750507293,1.0238865321970394
2074-05-11,9811.0,372532780.7263215,572891509.1457996,183301541.1707294,6531093.325600847,Retail,8030930.495625477,
2074-05-12,,436862594.3379323,133461942.79878247,510859692.59632957,,,2250640.094402646,
2074-05-13,7590.0,83850693.76679401,277367866.3048308,499147540.07346606,7763833.187400069,Retail,5405394.622952382,
2074-05-14,,554645010.5743234,121881263.3118935,299251226.6505131,7552061.126832483,Wholesale,4159657.677825826,7.101784812027631
2074-05-15,5734.0,260104574.65868738,215158126.40812644,55153773.07196481,2277590.329885194,Auto,1871073.22452915,7.961698821922132
2074-05-16,4373.0,458669596.25647473,395133704.91988724,,4231721.606344386,Wholesale,4754282.721356801,4.0477616598468575
2074-05-17,7754.0,439329199.1891321,682163057.8147639,475807603.5447856,,Mortgage,1547862.4412624834,7.0508460255260825
2074-05-18,1836.0,522152495.18267655,12379995317.406097,679182232.0239366,-933564.1816352314,Wholesale,2502017.6925454275,5.590777330228176
2074-05-19,7707.0,846361052.66736,445027187.31982714,873341620.4857228,1886447.366837774,Mortgage,,1.893140199996609
2074-05-20,6312.0,780980438.1120495,293747782.22223175,256264198.11922035,2359342.179878508,Auto,4874430.817814638,1.907582788178019
2074-05-21,4822.0,873128402.892961,809833177.6546124,579061354.5313315,8407547.360846493,Mortgage,1320106.5945229623,3.556514945483686
2074-05-22,7153.0,572775066.4094744,438128998.0751608,819917410.170051,4077204.0953198522,Retail,6911373.683112516,
2074-05-23,,616189283.3130249,560958060.3797494,932971123.8615117,,Auto,8918022.808644235,7.105540794455036
2074-05-24,2075.0,431055970.65101194,267477865.56529433,69419012.94004065,6232736.672665252,Wholesale,6447527.202888242,2.2620265838123013
2074-05-25,5452.0,717501875.9943869,67449634.57159168,150252254.05243587,5870134.4078522185,Mortgage,4366525.60793172,
2074-05-26,2663.0,205690409.25923222,165349799.47492158,122747101.52965273,2550804.8285381165,Mortgage,7594368.731123011,
2074-05-27,8428.0,475708474.74298835,713403776.7732605,107786494.98675129,1549318.7715310324,Retail,1634638.3879201703,6.722035042005024
2074-05-28,3053.0,714458964.2481921,277281618.0074579,921724436.5250608,4087392.6357106064,Mortgage,8847233.027705858,3.3550477634072364
2074-05-29,3420.0,778101032.3980314,127260218.96856526,640337945.0981543,7232206.770116693,Mortgage,4118844.851435447,4.957563788892372
2074-05-30,3528.0,248701820.07551453,642385961.3446836,876215764.9672621,3039384.757778031,Auto,7832879.4183933465,6.219167894751054
2074-05-31,5317.0,182367153.61667147,478523257.2732996,430901824.83812374,82128280.12708798,Mortgage,4258938.414349665,7.83462370864167
2074-06-01,8977.0,289245513.2410245,24207047.702564232,892492492.3292985,6714795.390504545,Mortgage,1300741.0568827158,3.618523981579633
2074-06-02,9706.0,920235428.7884225,990839347.5996579,636790540.5232607,727788.7597997335,Mortgage,5039492.496322569,6.52743239608025
2074-06-03,8227.0,129991316.30020046,382845833.3902537,797790272.7564288,2757307.5635159505,Wholesale,9418292.93508002,
2074-06-04,9412.0,953142062.9340092,11144287607.873257,578403670.7491246,-483179.631446594,Mortgage,6017740.614602676,4.55221442679691
2074-06-05,1227.0,6963724553.579486,983597485.3844869,299442717.2661059,3272476.6595649216,Retail,8746170.480371336,3.1054770806416774
2074-06-06,3337.0,783660865.9743695,634950598.3122611,565371034.5731893,43145399.61826126,Auto,1935303.1110949914,6.625384790165228
2074-06-07,,760662124.3439674,312340357.42927337,726988792.9340984,8140405.865360104,Auto,2920158.278681021,1.6657949581217726
2074-06-08,2497.0,953333244.0700613,488837880.99929696,668678208.9846046,3508423.893011517,Wholesale,7062680.683462501,0.7952668020258505
2074-06-09,,291244794.2100985,103690801.06465517,466360185.6711661,5815713.434135519,Wholesale,7960183.1023926195,2.257604407932253
2074-06-10,2529.0,129853223.47810914,170070147.4389591,22245518.140712634,2948419.219574754,Retail,2485560.7850672477,6.800208989729302
2074-06-11,3662.0,823277274.5874778,312335309.4678386,579670307.2737932,6553753.156976152,Retail,3389990.603770071,2.1627360947224994
2074-06-12,7433.0,171759119.517048,,925690126.8915484,9054194.0466477,Wholesale,2278952.4138239343,1.1041747229074081
2074-06-13,,46364504.79372704,114392153.2905663,925563864.5263067,1401217.3445165884,Mortgage,882390.0830818363,7.545187217898378
2074-06-14,5284.0,197265026.03691417,839695632.173162,860628499.7065938,8452141.16293909,Retail,918839.930419144,4.640197555671508
2074-06-15,2201.0,438468679.3048165,250349907.86748052,619752163.5676721,2918432.2234955914,Retail,8630256.625137554,6.065288967490595
2074-06-16,8131.0,495607161.0517219,323232384.13410085,509880693.96277803,1751110.0978327128,Auto,5041363.798013629,5.711933195312786
2074-06-17,1759.0,63439196.67841219,174411158.10638806,24000843.41315028,-870494.7814134774,Wholesale,1517774.3963836606,3.2537213596382624
2074-06-18,6573.0,443950965.3079213,404809824.3937632,350984005.6649935,6891263.558964426,Mortgage,7663164.647933494,1.3009200324081354
2074-06-19,6161.0,604703287.6168998,,853784753.2204808,4147987.406068136,Retail,1637554.8956654521,1.9608071210131814
2074-06-20,5289.0,931874671.125453,945379796.4535345,159359360.27280334,908374.4456852919,Mortgage,9865641.67721708,9.485464891771299
2074-06-21,6446.0,228092258.26546493,539246497.6187019,807381214.1598945,8624604.777700089,Wholesale,5110958.528295993,8.363072254731076
2099-12-31,5258.0,1482315945.26532,300925907.1596697,272000509.985832,7782567.130611531,Retail,1236774.038783856,9.53101251082639
2099-12-31,,390035652.4211686,510353148.37930053,547686520.4075222,2047047.5934149623,Mortgage,431755.8914519235,1.1611973040555725
2074-06-24,2665.0,983670866.2826898,128533837.09570092,292965503.9629066,1447860.689720428,Wholesale,6966444.196021647,4.917064731465108
2074-06-25,7918.0,336888556.0168533,677459564.5711554,274457586.8271071,3585648.4444146305,Retail,2431630.446017126,1.74237599294656
2074-06-26,7623.0,44823979.07054236,329140275.0176681,872600575.5278133,3013855.618798394,Retail,9096435.56089927,1.284124544215554
2074-06-27,9651.0,266349239.74112326,944912870.2744662,691492987.8405566,728003.664767198,Auto,2096542.5396266095,1.9296833561248272
2074-06-28,8432.0,558743283.0322162,658882800.2289581,216137561.40138787,9793121.332970373,Wholesale,7953331.946048776,0.8580322253634257
2099-12-31,7682.0,413131181.92785454,476660737.8129467,478335826.1243311,26783150.222124323,Auto,4434023.298980839,8.825488574181193
